resume_id,matched_code,start_date,end_date,university_level,split,start_year,end_year
58094,5120.1,Q1 2013,Q1 2019,No tertiary qualification,val,2013,2019
58094,9333.8,Q4 2018,Q1 2019,No tertiary qualification,val,2018,2019
58253,5223.7.8,Q1 2017,Q1 2019,Secondary school,val,2017,2019
58378,9112.2,Q1 2018,Q1 2019,Secondary school,val,2018,2019
58588,9112.4,Q4 2018,Q1 2019,Bachelor,val,2018,2019
58927,2422.1,Q1 2013,Q1 2019,Master,val,2013,2019
58982,2330.1.12,Q1 2013,Q1 2019,Master,val,2013,2019
58982,2641.4.3,Q1 2014,Q1 2019,Master,val,2014,2019
58982,2310.1.42,Q1 2016,Q1 2019,Master,val,2016,2019
58982,2330.1.5,Q1 2018,Q1 2019,Master,val,2018,2019
59066,3343.1,Q4 2018,Q1 2019,Secondary school,val,2018,2019
59084,2654.1.1,Q1 2018,Q2 2019,Master,val,2018,2019
59085,9629.5,Q1 2019,Q3 2019,Secondary school,val,2019,2019
59085,9412.1,Q4 2019,Q1 2020,Secondary school,val,2019,2020
59225,9333.8,Q4 2018,Q1 2019,Bachelor,val,2018,2019
59338,9111.1,Q1 2017,Q1 2019,Secondary school,val,2017,2019
59338,5223.6,Q3 2019,Q4 2019,Secondary school,val,2019,2019
59397,2330.1.15,Q4 2018,Q1 2019,Bachelor,val,2018,2019
59471,5311.1.2,Q1 2012,Q2 2019,Bachelor,val,2012,2019
59471,2264.2,Q2 2017,Q2 2019,Bachelor,val,2017,2019
59471,9212.2,Q3 2017,Q2 2019,Bachelor,val,2017,2019
59491,7223.4.4,Q3 2019,Q4 2019,Secondary school,val,2019,2019
59491,8332.2,Q3 2019,Q4 2019,Secondary school,val,2019,2019
59858,5244.1,Q1 2012,Q1 2019,No tertiary qualification,val,2012,2019
59912,5131.1,Q1 2016,Q1 2019,Secondary school,val,2016,2019
60237,4416.1,Q3 2018,Q3 2019,Bachelor,val,2018,2019
60823,2330.1.3,Q1 2019,Q1 2020,Master,val,2019,2020
61248,3343.1.7,Q3 2018,Q1 2019,Secondary school,val,2018,2019
61331,5241.2,Q3 2006,Q3 2019,No tertiary qualification,val,2006,2019
61593,9333.8.1,Q1 2018,Q3 2019,Bachelor,val,2018,2019
61652,3412.6,Q1 2011,Q1 2022,Bachelor,val,2011,2022
61779,2423.6,Q4 2018,Q1 2019,Secondary school,val,2018,2019
61779,3412.4.13,Q2 2019,Q3 2019,Secondary school,val,2019,2019
61800,5223.4,Q4 2018,Q1 2019,Secondary school,val,2018,2019
61965,5223.4,Q1 2018,Q1 2019,No tertiary qualification,val,2018,2019
61986,3343.1,Q1 2000,Q3 2019,Secondary school,val,2000,2019
62005,4226.1,Q1 2018,Q3 2019,Bachelor,val,2018,2019
62111,3343.1,Q1 2018,Q2 2019,Bachelor,val,2018,2019
62126,2411.1.2,Q3 2016,Q1 2019,Bachelor,val,2016,2019
62196,5120.1,Q4 2018,Q2 2019,Bachelor,val,2018,2019
62482,5142.6,Q1 2018,Q3 2019,Secondary school,val,2018,2019
62599,2149.2.8,Q4 2018,Q1 2019,Master,val,2018,2019
62646,7543.9,Q4 2018,Q1 2019,Master,val,2018,2019
62646,2263.2,Q3 2019,Q4 2019,Master,val,2019,2019
62692,1212.3,Q1 2017,Q1 2019,Secondary school,val,2017,2019
62692,3343.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
62692,5311.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
62702,7125.1,Q1 2004,Q1 2019,Secondary school,val,2004,2019
62728,1221.3.2.1.2,Q4 2017,Q2 2019,Bachelor,val,2017,2019
62847,5321.1.1,Q1 2019,Q2 2019,Secondary school,val,2019,2019
62959,2166.14,Q1 2018,Q1 2019,Secondary school,val,2018,2019
63010,1330.7,Q1 2016,Q2 2019,Bachelor,val,2016,2019
63020,3343.1,Q2 2018,Q2 2019,Secondary school,val,2018,2019
63233,2519.6,Q4 2018,Q2 2019,Secondary school,val,2018,2019
63454,5223.6,Q1 2018,Q1 2019,Bachelor,val,2018,2019
63454,5223.6,Q1 2018,Q3 2019,Bachelor,val,2018,2019
63454,2431.6,Q4 2019,Q1 2020,Bachelor,val,2019,2020
63608,5312.2,Q1 2018,Q1 2019,Master,val,2018,2019
63717,2654.1.1,Q1 2008,Q3 2019,Bachelor,val,2008,2019
63717,5311.1.4,Q4 2018,Q1 2019,Bachelor,val,2018,2019
63918,8331.1,Q4 2018,Q1 2019,Bachelor,val,2018,2019
63919,3322.1,Q1 2017,Q1 2019,Secondary school,val,2017,2019
64108,2353.1,Q1 2016,Q1 2019,No tertiary qualification,val,2016,2019
64199,5414.1.4,Q1 2018,Q2 2019,Secondary school,val,2018,2019
64199,8312.1,Q2 2019,Q3 2019,Secondary school,val,2019,2019
64237,5419.8,Q1 2013,Q2 2019,Secondary school,val,2013,2019
64237,5311.1.2,Q1 2016,Q2 2019,Secondary school,val,2016,2019
64282,1212.2,Q1 2018,Q1 2019,Master,val,2018,2019
64415,5152.2.1,Q1 2016,Q3 2019,Bachelor,val,2016,2019
64415,3343.1,Q1 2018,Q1 2019,Bachelor,val,2018,2019
64438,7233.14,Q4 2018,Q2 2019,No tertiary qualification,val,2018,2019
64661,5141.1.2,Q4 2018,Q1 2019,Secondary school,val,2018,2019
64901,2635.3.27,Q1 2018,Q1 2019,Bachelor,val,2018,2019
64987,5223.7.4,Q1 2018,Q1 2019,Secondary school,val,2018,2019
65139,9622.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
65143,8322.6,Q1 2014,Q1 2019,Bachelor,val,2014,2019
65143,8331.1,Q1 2016,Q1 2019,Bachelor,val,2016,2019
65226,5329.2,Q3 2014,Q3 2019,Bachelor,val,2014,2019
65272,2320.1.20,Q1 2018,Q1 2019,Bachelor,val,2018,2019
65408,2320.1.19,Q4 2017,Q1 2019,Secondary school,val,2017,2019
65408,8332.2,Q3 2019,Q4 2019,Secondary school,val,2019,2019
65409,1213.4,Q1 2018,Q1 2019,No tertiary qualification,val,2018,2019
65439,8183.7,Q1 2018,Q1 2019,Secondary school,val,2018,2019
65492,3139.1,Q1 2009,Q1 2019,Secondary school,val,2009,2019
65566,9333.8,Q2 2016,Q2 2019,No tertiary qualification,val,2016,2019
65587,7543.10,Q1 2016,Q3 2019,Bachelor,val,2016,2019
65726,5223.4,Q1 2018,Q1 2019,Secondary school,val,2018,2019
65917,1120.3,Q1 2018,Q1 2019,No tertiary qualification,val,2018,2019
66034,5244.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
66168,3422.3.1,Q1 2012,Q3 2019,Bachelor,val,2012,2019
66168,2330.1.15,Q1 2018,Q1 2019,Bachelor,val,2018,2019
66203,2413.2,Q3 2017,Q2 2019,Master,val,2017,2019
66553,5223.7.13,Q1 2017,Q1 2019,Secondary school,val,2017,2019
66644,2653.2,Q1 2016,Q1 2019,Bachelor,val,2016,2019
66644,5312.3,Q1 2018,Q1 2019,Bachelor,val,2018,2019
66749,9112.2,Q1 2015,Q1 2019,Secondary school,val,2015,2019
66871,2434.2,Q1 2018,Q3 2019,Bachelor,val,2018,2019
67022,9321.2,Q4 2018,Q1 2019,No tertiary qualification,val,2018,2019
67262,1219.6,Q1 1995,Q3 2019,Bachelor,val,1995,2019
67272,5131.2.1,Q1 2012,Q2 2019,Secondary school,val,2012,2019
67385,2330.1.16,Q4 2018,Q2 2019,Master,val,2018,2019
67527,3313.1,Q1 2017,Q1 2019,Secondary school,val,2017,2019
67828,3422.3.1,Q1 2012,Q1 2019,Master,val,2012,2019
67828,2264.2,Q1 2013,Q1 2019,Master,val,2013,2019
67828,2359.2,Q1 2016,Q1 2019,Master,val,2016,2019
67937,7131.1,Q1 2017,Q1 2019,Bachelor,val,2017,2019
67937,7543.9,Q1 2019,Q3 2019,Bachelor,val,2019,2019
67937,3343.1.7,Q3 2019,Q4 2019,Bachelor,val,2019,2019
67953,2310.1.41,Q2 2016,Q2 2019,PhD,val,2016,2019
67991,3322.1,Q1 2016,Q1 2019,Secondary school,val,2016,2019
68136,3432.1.1,Q1 2013,Q1 2019,Secondary school,val,2013,2019
68136,4321.1,Q4 2018,Q1 2019,Secondary school,val,2018,2019
68278,8159.6,Q1 2018,Q1 2019,Secondary school,val,2018,2019
68335,2310.1.14,Q1 2014,Q2 2019,Master,val,2014,2019
68335,2421.1,Q2 2015,Q1 2019,Master,val,2015,2019
68335,2421.3,Q1 2019,Q2 2019,Master,val,2019,2019
68344,9329.1,Q4 2018,Q1 2019,No tertiary qualification,val,2018,2019
68433,3344.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
68548,2166.9,Q1 2018,Q1 2019,Bachelor,val,2018,2019
68878,5244.1,Q4 2018,Q1 2019,No tertiary qualification,val,2018,2019
69244,9412.1,Q4 2019,Q1 2020,Secondary school,val,2019,2020
69392,7231.10,Q4 2018,Q1 2019,Bachelor,val,2018,2019
69396,3412.4.2,Q1 2016,Q1 2019,Bachelor,val,2016,2019
69433,2422.12.12,Q1 2015,Q1 2019,Master,val,2015,2019
69556,7534.3.3,Q1 2019,Q2 2019,No tertiary qualification,val,2019,2019
69848,2619.1,Q4 2018,Q1 2019,Secondary school,val,2018,2019
69933,6113.1,Q4 2018,Q1 2019,Secondary school,val,2018,2019
70189,2432.9.1,Q2 2018,Q3 2019,No tertiary qualification,val,2018,2019
70217,3412.6,Q3 2018,Q3 2019,Secondary school,val,2018,2019
70217,9412.1,Q2 2019,Q3 2019,Secondary school,val,2019,2019
70343,5223.4,Q1 2013,Q1 2019,Bachelor,val,2013,2019
70391,5131.1,Q1 2016,Q2 2019,Bachelor,val,2016,2019
70391,2431.10.3,Q1 2019,Q2 2019,Bachelor,val,2019,2019
70478,1346.4,Q1 2018,Q1 2019,Secondary school,val,2018,2019
70478,1346.5,Q1 2019,Q2 2019,Secondary school,val,2019,2019
71205,1213.2.2,Q2 2019,Q3 2019,Bachelor,val,2019,2019
71322,8342.5,Q1 2018,Q1 2019,Secondary school,val,2018,2019
71726,9112.2,Q1 2018,Q3 2019,No tertiary qualification,val,2018,2019
71737,5223.4,Q1 2019,Q2 2019,Secondary school,val,2019,2019
71757,9333.8.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
71806,5230.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
71819,3343.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
71863,4222.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
72067,3343.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
72261,5223.7.31,Q1 2018,Q1 2019,Secondary school,val,2018,2019
72308,5223.4,Q2 2018,Q3 2019,Secondary school,val,2018,2019
72363,3412.4.13,Q1 2014,Q1 2019,Master,val,2014,2019
72393,5142.9,Q3 2017,Q3 2019,No tertiary qualification,val,2017,2019
72393,5142.9,Q4 2018,Q3 2019,No tertiary qualification,val,2018,2019
72418,3343.4,Q4 2018,Q3 2019,Secondary school,val,2018,2019
72530,4312.1,Q1 2018,Q3 2019,Master,val,2018,2019
72582,5242.1,Q1 2018,Q1 2019,Bachelor,val,2018,2019
72582,2221.2,Q1 2019,Q3 2019,Bachelor,val,2019,2019
72656,9412.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
72899,3334.4,Q3 2012,Q3 2019,Secondary school,val,2012,2019
72939,3412.4.2,Q1 2016,Q1 2019,No tertiary qualification,val,2016,2019
72939,5329.2,Q1 2019,Q2 2019,No tertiary qualification,val,2019,2019
73207,3432.1,Q1 2017,Q1 2019,Secondary school,val,2017,2019
73530,3122.4,Q1 2010,Q1 2019,No tertiary qualification,val,2010,2019
73597,2266.1,Q1 2018,Q1 2019,Bachelor,val,2018,2019
73597,2266.1,Q4 2018,Q1 2019,Bachelor,val,2018,2019
73755,4311.2,Q1 2017,Q1 2020,No tertiary qualification,val,2017,2020
73915,3343.1,Q3 2018,Q1 2019,Bachelor,val,2018,2019
73915,5221.1,Q3 2018,Q1 2019,Bachelor,val,2018,2019
74246,3251.1,Q4 2018,Q1 2019,Secondary school,val,2018,2019
74345,4312.1,Q1 2016,Q1 2019,Master,val,2016,2019
74406,2330.1.6,Q4 2018,Q1 2019,Bachelor,val,2018,2019
74450,2149.2.8,Q4 2017,Q3 2019,Master,val,2017,2019
74632,3411.8.1,Q1 2018,Q2 2019,Secondary school,val,2018,2019
74762,8171.2,Q4 2018,Q1 2019,Secondary school,val,2018,2019
74815,5151.2,Q1 2014,Q1 2019,Secondary school,val,2014,2019
74815,5151.2,Q1 2019,Q3 2019,Secondary school,val,2019,2019
75152,3323.2.3,Q1 2015,Q2 2019,Secondary school,val,2015,2019
75255,9112.5,Q1 2018,Q1 2019,Secondary school,val,2018,2019
75272,1439.2,Q1 2017,Q1 2019,No tertiary qualification,val,2017,2019
75483,3343.1,Q1 2016,Q3 2019,Secondary school,val,2016,2019
75566,5141.1.2,Q1 2018,Q1 2019,No tertiary qualification,val,2018,2019
75636,3343.1.2,Q1 2009,Q2 2019,Bachelor,val,2009,2019
75728,3314.2,Q3 2018,Q3 2019,PhD,val,2018,2019
75864,2411.1,Q1 2017,Q1 2019,Bachelor,val,2017,2019
75935,5246.1,Q1 2017,Q1 2019,No tertiary qualification,val,2017,2019
75956,7413.1,Q1 2012,Q1 2019,Bachelor,val,2012,2019
75956,3123.1.11,Q4 2017,Q1 2019,Bachelor,val,2017,2019
75970,3343.1,Q1 2017,Q1 2019,Secondary school,val,2017,2019
76052,5312.2,Q1 2018,Q2 2019,Bachelor,val,2018,2019
76107,2330.1.12,Q1 2018,Q1 2019,Master,val,2018,2019
76107,2330.1.3,Q3 2019,Q4 2019,Master,val,2019,2019
76417,5223.6,Q1 2018,Q1 2019,Bachelor,val,2018,2019
76417,1321.2,Q4 2018,Q1 2019,Bachelor,val,2018,2019
76417,5120.1.3,Q4 2018,Q1 2019,Bachelor,val,2018,2019
76423,7122.4,Q4 2015,Q3 2019,Secondary school,val,2015,2019
76482,2652.3,Q1 1986,Q1 2019,Secondary school,val,1986,2019
76737,9111.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
76767,9333.8.1,Q1 2018,Q1 2019,No tertiary qualification,val,2018,2019
76778,5152.2,Q1 2014,Q1 2019,Secondary school,val,2014,2019
77069,2431.16,Q4 2018,Q1 2019,Bachelor,val,2018,2019
77276,5230.1,Q1 2018,Q1 2019,Bachelor,val,2018,2019
77276,4226.1,Q3 2019,Q4 2019,Bachelor,val,2019,2019
77276,5223.4,Q3 2019,Q4 2019,Bachelor,val,2019,2019
77326,4224.1.1,Q1 2018,Q1 2019,No tertiary qualification,val,2018,2019
77432,4311.2,Q1 2016,Q1 2019,No tertiary qualification,val,2016,2019
77447,7522.2,Q1 2015,Q1 2019,Secondary school,val,2015,2019
77971,3431.1,Q4 2017,Q3 2019,Bachelor,val,2017,2019
78068,5223.4,Q4 2018,Q1 2019,Secondary school,val,2018,2019
78068,9112.4,Q1 2019,Q2 2019,Secondary school,val,2019,2019
78114,2431.10,Q1 2018,Q1 2019,Master,val,2018,2019
78130,1219.1.1,Q1 2018,Q1 2019,No tertiary qualification,val,2018,2019
78131,3212.2,Q1 2018,Q3 2019,No tertiary qualification,val,2018,2019
78140,1420.2,Q2 2017,Q2 2019,Secondary school,val,2017,2019
78140,1420.2,Q2 2019,Q3 2019,Secondary school,val,2019,2019
78298,3321.1,Q1 2017,Q1 2019,Bachelor,val,2017,2019
78364,5223.6,Q1 2018,Q1 2019,Bachelor,val,2018,2019
78364,9329.1,Q1 2018,Q1 2019,Bachelor,val,2018,2019
78371,9622.1,Q4 2018,Q1 2019,No tertiary qualification,val,2018,2019
78526,5223.6,Q4 2019,Q1 2020,Secondary school,val,2019,2020
78557,5223.6,Q1 2016,Q3 2019,No tertiary qualification,val,2016,2019
78629,3332.2.1,Q1 2012,Q1 2019,Bachelor,val,2012,2019
78629,4321.1,Q2 2018,Q1 2019,Bachelor,val,2018,2019
78629,4311.1,Q3 2019,Q4 2019,Bachelor,val,2019,2019
78767,5223.6,Q1 2016,Q1 2019,Secondary school,val,2016,2019
78767,3313.1,Q3 2019,Q4 2019,Secondary school,val,2019,2019
78963,2413.1.2,Q1 2018,Q1 2019,Master,val,2018,2019
79007,7215.2,Q1 2018,Q1 2019,Secondary school,val,2018,2019
79007,7223.24,Q2 2019,Q3 2019,Secondary school,val,2019,2019
79061,4221.7,Q2 2017,Q1 2019,Secondary school,val,2017,2019
79288,2330.1,Q3 2018,Q2 2019,Master,val,2018,2019
79709,2163.1.3.1,Q2 2017,Q1 2019,Master,val,2017,2019
79786,9112.2,Q2 2019,Q3 2019,Bachelor,val,2019,2019
79996,2330.1.3,Q1 2008,Q2 2019,Bachelor,val,2008,2019
79996,3355.2,Q1 2018,Q1 2019,Bachelor,val,2018,2019
80042,9111.1,Q1 2016,Q2 2019,Bachelor,val,2016,2019
80042,5223.6,Q2 2019,Q3 2019,Bachelor,val,2019,2019
80103,9611.1,Q1 2017,Q2 2019,Secondary school,val,2017,2019
80103,9612.2,Q3 2019,Q4 2019,Secondary school,val,2019,2019
80152,5223.7.8,Q2 2019,Q3 2019,No tertiary qualification,val,2019,2019
80162,3343.1,Q3 2019,Q4 2019,No tertiary qualification,val,2019,2019
80246,2166.7,Q3 2013,Q2 2019,Bachelor,val,2013,2019
80246,2635.3.18,Q3 2019,Q4 2019,Bachelor,val,2019,2019
80338,3343.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
80563,2635.1,Q4 2018,Q2 2019,Master,val,2018,2019
80613,5311.1.3,Q1 2010,Q1 2019,Bachelor,val,2010,2019
80613,3412.4,Q1 2018,Q1 2019,Bachelor,val,2018,2019
80951,5223.6,Q1 2007,Q1 2019,Secondary school,val,2007,2019
80966,3211.2,Q1 2015,Q1 2019,Secondary school,val,2015,2019
80966,5162.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
80966,2166.14,Q4 2018,Q1 2019,Secondary school,val,2018,2019
81234,3412.4.9,Q4 2018,Q1 2019,No tertiary qualification,val,2018,2019
81234,5131.2,Q4 2019,Q1 2020,No tertiary qualification,val,2019,2020
81606,2423.1,Q1 2018,Q3 2019,Bachelor,val,2018,2019
81819,7534.3.3,Q1 2016,Q1 2019,Secondary school,val,2016,2019
82143,3323.2.3,Q4 2018,Q1 2019,Bachelor,val,2018,2019
82155,5223.4,Q1 2018,Q1 2019,Secondary school,val,2018,2019
82313,5321.1,Q3 2017,Q2 2019,Secondary school,val,2017,2019
82426,8143.5,Q1 2019,Q2 2019,Secondary school,val,2019,2019
82453,4226.1,Q4 2018,Q1 2019,Bachelor,val,2018,2019
82477,7231.8,Q4 2018,Q1 2019,No tertiary qualification,val,2018,2019
82519,5162.1,Q4 2018,Q1 2019,Secondary school,val,2018,2019
82673,5223.7.22,Q4 2014,Q2 2019,Bachelor,val,2014,2019
83018,5223.6,Q1 2018,Q2 2019,Secondary school,val,2018,2019
83058,1420.2,Q1 2016,Q1 2019,Bachelor,val,2016,2019
83058,1112.3.1,Q1 2017,Q1 2019,Bachelor,val,2017,2019
83058,5131.2,Q3 2017,Q1 2019,Bachelor,val,2017,2019
83058,1420.3,Q2 2019,Q3 2019,Bachelor,val,2019,2019
83064,2166.9,Q1 2016,Q3 2019,Bachelor,val,2016,2019
83064,2431.10.3,Q1 2016,Q3 2019,Bachelor,val,2016,2019
83064,2166.7,Q1 2018,Q1 2019,Bachelor,val,2018,2019
83064,5132.1,Q1 2018,Q3 2019,Bachelor,val,2018,2019
83064,2431.10.4,Q4 2018,Q1 2019,Bachelor,val,2018,2019
83069,2330.1.9,Q1 2017,Q1 2019,Bachelor,val,2017,2019
83069,2351.3,Q2 2019,Q3 2019,Bachelor,val,2019,2019
83203,5152.2,Q4 2019,Q1 2020,Bachelor,val,2019,2020
83356,8331.1,Q1 2015,Q2 2019,Bachelor,val,2015,2019
83455,2431.5,Q4 2018,Q1 2019,Bachelor,val,2018,2019
83455,5223.7.25,Q1 2019,Q3 2019,Bachelor,val,2019,2019
83576,9112.2,Q4 2019,Q1 2020,Secondary school,val,2019,2020
83685,3411.1,Q3 2017,Q1 2019,Secondary school,val,2017,2019
83831,5312.1,Q1 2018,Q1 2019,Bachelor,val,2018,2019
83949,3343.1,Q4 2018,Q1 2019,Bachelor,val,2018,2019
84194,7215.2,Q1 2014,Q1 2019,Bachelor,val,2014,2019
84269,2264.2,Q1 2018,Q1 2019,Bachelor,val,2018,2019
84322,2320.1.5,Q4 2018,Q1 2019,Master,val,2018,2019
84346,2513.5,Q1 2019,Q3 2019,Secondary school,val,2019,2019
84648,5230.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
84719,2431.10.4,Q1 2018,Q1 2019,Master,val,2018,2019
84762,9333.8,Q4 2018,Q1 2019,Secondary school,val,2018,2019
84762,9333.8,Q1 2019,Q3 2019,Secondary school,val,2019,2019
84900,3343.1.7,Q4 2018,Q1 2019,Secondary school,val,2018,2019
84900,9212.4,Q4 2018,Q1 2019,Secondary school,val,2018,2019
84900,3343.1.7,Q4 2019,Q1 2020,Secondary school,val,2019,2020
84925,8332.2,Q2 2019,Q3 2019,No tertiary qualification,val,2019,2019
85009,2355.3,Q1 2010,Q3 2019,Bachelor,val,2010,2019
85009,5413.1,Q1 2012,Q3 2019,Bachelor,val,2012,2019
85009,4221.2,Q1 2014,Q3 2019,Bachelor,val,2014,2019
85009,2342.1,Q1 2018,Q1 2019,Bachelor,val,2018,2019
85009,2352.1.2,Q1 2018,Q1 2019,Bachelor,val,2018,2019
85258,2652.1,Q1 2004,Q2 2019,Secondary school,val,2004,2019
85258,1321.3,Q1 2009,Q1 2019,Secondary school,val,2009,2019
85498,5419.2,Q1 2000,Q1 2019,Secondary school,val,2000,2019
85498,5132.1,Q4 2019,Q1 2020,Secondary school,val,2019,2020
85498,7512.1,Q4 2019,Q1 2020,Secondary school,val,2019,2020
85745,5311.1.2,Q1 2018,Q1 2019,No tertiary qualification,val,2018,2019
85757,3313.1,Q1 2003,Q1 2019,No tertiary qualification,val,2003,2019
85757,4120.1,Q1 2013,Q1 2019,No tertiary qualification,val,2013,2019
85762,3435.3,Q1 2018,Q1 2019,Secondary school,val,2018,2019
85904,3343.1,Q1 2017,Q1 2019,Secondary school,val,2017,2019
85933,3343.1.4,Q1 2016,Q1 2019,Master,val,2016,2019
85964,9412.2,Q1 2018,Q1 2019,No tertiary qualification,val,2018,2019
86000,5141.1.1,Q3 2019,Q4 2019,Secondary school,val,2019,2019
86098,8183.7,Q2 2018,Q1 2019,Secondary school,val,2018,2019
86200,2355.1,Q1 1996,Q1 2019,Bachelor,val,1996,2019
86200,2310.1.29,Q1 2005,Q1 2019,Bachelor,val,2005,2019
86360,1420.4,Q1 2018,Q1 2019,Bachelor,val,2018,2019
86392,3112.3,Q1 2018,Q1 2019,Master,val,2018,2019
86392,3112.3,Q1 2019,Q2 2019,Master,val,2019,2019
86554,5132.1,Q1 2017,Q2 2019,Secondary school,val,2017,2019
86748,5223.5,Q1 2016,Q1 2019,Bachelor,val,2016,2019
86903,5164.3,Q1 2015,Q2 2019,Secondary school,val,2015,2019
86903,3343.1.2,Q3 2019,Q4 2019,Secondary school,val,2019,2019
87183,3343.1.2,Q1 2019,Q2 2019,Master,val,2019,2019
87451,5131.2.1,Q1 2018,Q1 2019,Bachelor,val,2018,2019
87465,2424.3,Q4 2018,Q1 2019,Master,val,2018,2019
87529,1211.1,Q1 2013,Q1 2019,Bachelor,val,2013,2019
87901,5223.6,Q1 2018,Q1 2019,Bachelor,val,2018,2019
88017,4225.1,Q1 2018,Q1 2019,Secondary school,val,2018,2019
88200,5223.4,Q1 2016,Q3 2019,Secondary school,val,2016,2019
88331,2432.9.1,Q1 2010,Q1 2019,Master,val,2010,2019
88331,4311.1,Q3 2019,Q4 2019,Master,val,2019,2019
88366,5312.1,Q1 2018,Q1 2019,No tertiary qualification,val,2018,2019
88449,4221.2,Q3 2018,Q2 2019,Bachelor,val,2018,2019
88670,0210.2,Q1 2003,Q1 2019,Secondary school,val,2003,2019
88670,2330.1,Q3 2013,Q1 2019,Secondary school,val,2013,2019
88889,7313.1.7,Q1 2017,Q1 2019,Secondary school,val,2017,2019
89047,9329.1,Q4 2016,Q1 2019,Secondary school,val,2016,2019
89073,5312.3,Q1 2018,Q1 2019,No tertiary qualification,val,2018,2019
89073,5223.6,Q1 2019,Q3 2019,No tertiary qualification,val,2019,2019
89073,5311.1.4,Q2 2019,Q3 2019,No tertiary qualification,val,2019,2019
89170,3343.3,Q3 2019,Q4 2019,Bachelor,val,2019,2019
89252,4132.1,Q1 1999,Q1 2019,No tertiary qualification,val,1999,2019
89326,8212.3.2,Q1 2019,Q2 2019,Bachelor,val,2019,2019
89636,9333.8,Q4 2018,Q1 2019,Secondary school,val,2018,2019
89974,9333.6,Q1 2018,Q1 2019,Secondary school,val,2018,2019
90150,5120.1.3,Q1 2014,Q2 2019,Secondary school,val,2014,2019
90150,5414.1,Q1 2018,Q2 2019,Secondary school,val,2018,2019
90150,7412.11,Q4 2018,Q1 2019,Secondary school,val,2018,2019
90150,5414.1,Q3 2019,Q4 2019,Secondary school,val,2019,2019
90388,1420.4.31,Q4 2019,Q1 2020,Master,val,2019,2020
90452,3313.1,Q1 2017,Q1 2019,Secondary school,val,2017,2019
90469,5131.1,Q1 2017,Q1 2019,No tertiary qualification,val,2017,2019
90667,2330.1.18,Q4 2018,Q1 2019,Bachelor,val,2018,2019
90756,5249.2.1,Q4 2018,Q1 2019,No tertiary qualification,val,2018,2019
90787,2654.3.1,Q3 2018,Q2 2019,Master,val,2018,2019
90869,3123.1.11,Q1 2011,Q1 2019,Bachelor,val,2011,2019
90912,5311.1,Q1 2015,Q1 2019,Bachelor,val,2015,2019
90912,5312.1,Q3 2019,Q4 2019,Bachelor,val,2019,2019
90953,7422.2,Q1 2018,Q1 2019,Secondary school,val,2018,2019
91126,9313.1,Q1 2018,Q1 2019,Bachelor,val,2018,2019
91548,3322.1,Q2 2018,Q1 2019,Bachelor,val,2018,2019
91829,1420.4.6,Q1 2017,Q1 2019,Master,val,2017,2019
91840,3344.1,Q4 2018,Q1 2019,Secondary school,val,2018,2019
91840,3423.2.2,Q4 2018,Q1 2019,Secondary school,val,2018,2019
91840,5311.1.1,Q2 2019,Q3 2019,Secondary school,val,2019,2019
92207,3212.2,Q1 2018,Q1 2019,No tertiary qualification,val,2018,2019
92323,5311.1.3,Q1 2018,Q1 2019,Secondary school,val,2018,2019
92735,9112.4,Q1 2016,Q1 2019,Secondary school,val,2016,2019
92735,5230.1,Q4 2019,Q1 2020,Secondary school,val,2019,2020
92952,2269.9,Q1 2018,Q2 2019,Bachelor,val,2018,2019
93192,5131.2,Q3 2018,Q2 2019,Bachelor,val,2018,2019
93286,4211.2,Q1 2017,Q1 2019,Bachelor,val,2017,2019
93286,5230.1,Q2 2018,Q1 2019,Bachelor,val,2018,2019
93460,3343.3,Q3 2017,Q3 2019,Bachelor,val,2017,2019
93460,1212.2,Q3 2019,Q4 2019,Bachelor,val,2019,2019
93580,9112.6,Q1 2018,Q1 2019,Secondary school,val,2018,2019
93664,2330.1.18,Q1 2018,Q1 2019,Bachelor,val,2018,2019
94025,9112.2,Q1 2019,Q1 2020,Secondary school,val,2019,2020
94086,9329.1,Q1 2018,Q1 2019,No tertiary qualification,val,2018,2019
94228,3343.1.7,Q4 2018,Q1 2019,No tertiary qualification,val,2018,2019
94268,5151.1,Q1 2018,Q1 2019,Bachelor,val,2018,2019
94410,9333.3,Q1 2018,Q1 2019,Bachelor,val,2018,2019
94432,5230.1,Q1 2008,Q3 2019,Bachelor,val,2008,2019
94432,2411.1,Q1 2019,Q3 2019,Bachelor,val,2019,2019
94569,4224.1.1,Q4 2018,Q1 2019,No tertiary qualification,val,2018,2019
