role_id,task_rank,masco_task_id,masco_code,task,task_source_level,source,source_page_pdf,source_url,source_retrieved_at
M314401,4,EMASCO_314401_04,314401,"Assist with spawning, fertilisation, and breeding processes.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-01,2026-08-29T10:41:52+00:00
M314401,5,EMASCO_314401_05,314401,Collect and analyse samples to assess hatchling development and health status.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-01,2026-08-29T10:41:52+00:00
M314401,6,EMASCO_314401_06,314401,"Maintain accurate records of hatching success, mortality rates, and environmental conditions.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-01,2026-08-29T10:41:52+00:00
M314401,7,EMASCO_314401_07,314401,"Administer medications, probiotics, or treatments to support hatchling health.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-01,2026-08-29T10:41:52+00:00
M314401,8,EMASCO_314401_08,314401,"Prepare and handle specimens, materials, and equipment for laboratory experiments and analyses.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-01,2026-08-29T10:41:52+00:00
M314401,9,EMASCO_314401_09,314401,"Conduct experiments, tests, and observations using laboratory instruments and procedures.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-01,2026-08-29T10:41:52+00:00
M314401,10,EMASCO_314401_10,314401,Analyse fish samples to monitor quality and maintain optimal hatchery conditions.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-01,2026-08-29T10:41:52+00:00
M314402,1,EMASCO_314402_01,314402,"Supervise egg handling, incubation, and hatching processes to ensure high hatchability and survival rates.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-02,2026-08-29T10:41:52+00:00
M314402,2,EMASCO_314402_02,314402,Monitor hatchery performance and adjust operational procedures to optimise outcomes.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-02,2026-08-29T10:41:52+00:00
M314402,3,EMASCO_314402_03,314402,"Train, manage, and coordinate hatchery staff to ensure safe and efficient operations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-02,2026-08-29T10:41:52+00:00
M314402,4,EMASCO_314402_04,314402,"Maintain accurate records of hatchery data, including hatch rates, environmental conditions, and staff activities.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-02,2026-08-29T10:41:52+00:00
M314402,5,EMASCO_314402_05,314402,Implement biosecurity and hygiene measures to prevent disease and ensure hatchling health.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-02,2026-08-29T10:41:52+00:00
M314402,6,EMASCO_314402_06,314402,Ensure proper functioning and maintenance oversight of hatchery equipment and facilities.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-02,2026-08-29T10:41:52+00:00
M314402,7,EMASCO_314402_07,314402,"Prepare and organise specimens, materials, and equipment for daily hatchery operations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-02,2026-08-29T10:41:52+00:00
M314402,8,EMASCO_314402_08,314402,Perform tests and analyses on samples to assess hatchling quality and environmental conditions.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-02,2026-08-29T10:41:52+00:00
M314402,9,EMASCO_314402_09,314402,"Collect and analyse data on materials, labour, and operational costs for hatchery management.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-02,2026-08-29T10:41:52+00:00
M314403,1,EMASCO_314403_01,314403,"Monitor the health, growth, and development of fish and other aquatic organisms in aquaculture systems.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-03,2026-08-29T10:41:52+00:00
M314403,2,EMASCO_314403_02,314403,Conduct water quality tests and maintain optimal environmental conditions in aquaculture systems.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-03,2026-08-29T10:41:52+00:00
M314403,3,EMASCO_314403_03,314403,Manage feeding schedules and assist in fish breeding and spawning programmes.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-03,2026-08-29T10:41:52+00:00
M314403,4,EMASCO_314403_04,314403,"Clean, disinfect, and maintain tanks, ponds, and aquaculture equipment to ensure hygiene and biosecurity.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-03,2026-08-29T10:41:52+00:00
M314403,5,EMASCO_314403_05,314403,"Maintain accurate records on fish growth, feed usage, mortality, and operational data.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-03,2026-08-29T10:41:52+00:00
M314403,6,EMASCO_314403_06,314403,"Assist with fish harvesting, stock preparation, and release activities.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-03,2026-08-29T10:41:52+00:00
M314403,7,EMASCO_314403_07,314403,"Support disease prevention and comply with biosecurity, environmental, and regulatory guidelines.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-03,2026-08-29T10:41:52+00:00
M314403,8,EMASCO_314403_08,314403,"Assist in research activities, including sample collection and analysis for fishery improvement.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-03,2026-08-29T10:41:52+00:00
M314403,9,EMASCO_314403_09,314403,"Operate, repair, and monitor filtration systems, pumps, and other aquaculture equipment.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-03,2026-08-29T10:41:52+00:00
M314404,1,EMASCO_314404_01,314404,Handle eggs and larvae carefully to minimise damage.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-04,2026-08-29T10:41:52+00:00
M314404,2,EMASCO_314404_02,314404,"Prepare and maintain incubation equipment, monitoring temperature and humidity conditions.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-04,2026-08-29T10:41:52+00:00
M314404,3,EMASCO_314404_03,314404,"Clean and disinfect trays, tanks, and other hatchery equipment to ensure hygiene and biosecurity.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-04,2026-08-29T10:41:52+00:00
M314404,4,EMASCO_314404_04,314404,Assist in sorting and packing newly hatched chicks or fish fry.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-04,2026-08-29T10:41:52+00:00
M314404,5,EMASCO_314404_05,314404,"Maintain accurate records of hatch rates, mortalities, and health observations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-04,2026-08-29T10:41:52+00:00
M314404,6,EMASCO_314404_06,314404,Monitor the health and behaviour of hatchlings and report concerns to relevant personnel.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-04,2026-08-29T10:41:52+00:00
M314404,7,EMASCO_314404_07,314404,Coordinate with veterinary or aquaculture staff for health checks and treatments.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-04,2026-08-29T10:41:52+00:00
M314404,8,EMASCO_314404_08,314404,Follow biosecurity protocols to prevent contamination and disease spread.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-04,2026-08-29T10:41:52+00:00
M314404,9,EMASCO_314404_09,314404,"Prepare and collect specimens, materials, and equipment for laboratory tests and experiments.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-04,2026-08-29T10:41:52+00:00
M314404,10,EMASCO_314404_10,314404,Collect operational data and estimate quantities and costs of materials and labour for hatchery activities.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-04,2026-08-29T10:41:52+00:00
M314405,1,EMASCO_314405_01,314405,Feed aquatic species according to established schedules and ration plans.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-05,2026-08-29T10:41:52+00:00
M314405,2,EMASCO_314405_02,314405,"Monitor and record the growth, behaviour, and health of aquatic animals.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-05,2026-08-29T10:41:52+00:00
M314405,3,EMASCO_314405_03,314405,Identify signs of disease or abnormalities and support treatment procedures.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-05,2026-08-29T10:41:52+00:00
M314405,4,EMASCO_314405_04,314405,"Maintain and clean aquaculture tanks, ponds, cages, and related facilities to ensure hygiene and biosecurity.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-05,2026-08-29T10:41:52+00:00
M314405,5,EMASCO_314405_05,314405,"Inspect, repair, and maintain aquaculture equipment and systems.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-05,2026-08-29T10:41:52+00:00
M314405,6,EMASCO_314405_06,314405,Collect water and aquatic animal samples for laboratory analysis.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-05,2026-08-29T10:41:52+00:00
M314405,7,EMASCO_314405_07,314405,"Assist in the setup and construction of nets, cages, and long-line aquaculture systems.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-05,2026-08-29T10:41:52+00:00
M314407,1,EMASCO_314407_01,314407,"Supervising, collecting, processing, and analysing data on fisheries, aquaculture, fish landings, producer prices, and reports.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-07,2026-08-29T10:41:52+00:00
M314407,2,EMASCO_314407_02,314407,"Supporting promotion, exhibitions, publications, photography, multimedia, and data collection training for Fisheries Officers and Assistants.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-07,2026-08-29T10:41:52+00:00
M314407,3,EMASCO_314407_03,314407,"Managing and coordinating legal matters, courses, memorandums of understanding (MoUs), contracts, and international cooperation related to fisheries.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-07,2026-08-29T10:41:52+00:00
M314407,4,EMASCO_314407_04,314407,"Planning, coordinating, and implementing enforcement of the Fisheries Act, joint operations, intelligence activities, and management of intrusion complaints.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-07,2026-08-29T10:41:52+00:00
M314407,5,EMASCO_314407_05,314407,"Managing licensing, regulation, special investigations, vessel records, tuna fishing licences, Sijil Laluan Pelayaran (SLP), and marine species conservation.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-07,2026-08-29T10:41:52+00:00
M314407,6,EMASCO_314407_06,314407,"Coordinating fisheries development, fish processing, technology transfer, equipment, demonstrations, training, the Fishery Resource Management Community (KPSP), and the Kontek Nelayan (KN).",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-07,2026-08-29T10:41:52+00:00
M314407,7,EMASCO_314407_07,314407,"Supporting project planning, development reports, secretariat duties for international meetings, and coordinating international route procedures.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-07,2026-08-29T10:41:52+00:00
M314407,8,EMASCO_314407_08,314407,"Assisting in land management, land inventory, compensation payments, lease/mortgage procedures, and departmental land ownership.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-07,2026-08-29T10:41:52+00:00
M314407,9,EMASCO_314407_09,314407,"Supervising biosecurity, farm, vessel, and premises monitoring, as well as aquaculture project development and hatchery operations nationwide.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3144-07,2026-08-29T10:41:52+00:00
M315101,1,EMASCO_315101_01,315101,"Install, configure, and maintain electronic systems for air traffic control, including radar, radio communication, navigation aids, and surveillance sensors.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-01,2026-08-29T10:41:52+00:00
M315101,2,EMASCO_315101_02,315101,"Perform preventive maintenance, diagnostics, troubleshooting, and repair of air navigation equipment to ensure operational readiness and minimise downtime.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-01,2026-08-29T10:41:52+00:00
M315101,3,EMASCO_315101_03,315101,"Assist in the installation, testing, and operation of air navigation systems under technical supervision.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-01,2026-08-29T10:41:52+00:00
M315101,4,EMASCO_315101_04,315101,Update system software or firmware and provide technical support for system upgrades and enhancements.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-01,2026-08-29T10:41:52+00:00
M315101,5,EMASCO_315101_05,315101,Collaborate with air traffic controllers and engineers to support system implementation and operational efficiency.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-01,2026-08-29T10:41:52+00:00
M315101,6,EMASCO_315101_06,315101,"Document maintenance activities, equipment performance, and ensure compliance with safety standards and industry regulations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-01,2026-08-29T10:41:52+00:00
M315101,7,EMASCO_315101_07,315101,"Support preparation of technical specifications, cost estimates, and planning for air traffic control equipment.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-01,2026-08-29T10:41:52+00:00
M315102,1,EMASCO_315102_01,315102,"Perform routine inspections and maintenance on aircraft engines, avionics, hydraulic, electrical, and structural systems.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-02,2026-08-29T10:41:52+00:00
M315102,2,EMASCO_315102_02,315102,"Diagnose faults and carry out repair, replacement, or calibration of aircraft components using specialised tools and diagnostic software.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-02,2026-08-29T10:41:52+00:00
M315102,3,EMASCO_315102_03,315102,Conduct pre-flight and post-flight checks to ensure aircraft operational readiness and safety system functionality.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-02,2026-08-29T10:41:52+00:00
M315102,4,EMASCO_315102_04,315102,Maintain accurate maintenance records and ensure compliance with aviation regulations and safety standards.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-02,2026-08-29T10:41:52+00:00
M315102,5,EMASCO_315102_05,315102,Coordinate with flight crews to address technical issues and support timely maintenance activities.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-02,2026-08-29T10:41:52+00:00
M315102,6,EMASCO_315102_06,315102,"Assist in aircraft modifications, upgrades, and incident investigations to improve safety and performance.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-02,2026-08-29T10:41:52+00:00
M315102,7,EMASCO_315102_07,315102,"Manage tools, equipment, and parts inventory to support efficient maintenance operations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-02,2026-08-29T10:41:52+00:00
M315102,8,EMASCO_315102_08,315102,"Participate in continuous training to remain updated on new technologies, procedures, and regulatory requirements.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-02,2026-08-29T10:41:52+00:00
M315103,1,EMASCO_315103_01,315103,"Conduct inspections and non-destructive testing of aircraft structures, systems, and components to assess condition and structural integrity.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-03,2026-08-29T10:41:52+00:00
M315103,2,EMASCO_315103_02,315103,"Disassemble, repair, or replace damaged airframe and fuselage components using appropriate restoration techniques.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-03,2026-08-29T10:41:52+00:00
M315103,3,EMASCO_315103_03,315103,"Prepare, treat, and apply coatings to aircraft surfaces, including sanding, stripping, and finishing to ensure durability and quality.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-03,2026-08-29T10:41:52+00:00
M315103,4,EMASCO_315103_04,315103,"Refurbish aircraft interiors, including seats, panels, and fittings.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-03,2026-08-29T10:41:52+00:00
M315103,5,EMASCO_315103_05,315103,Carry out functional testing of restored aircraft systems to ensure proper operation and performance.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-03,2026-08-29T10:41:52+00:00
M315103,6,EMASCO_315103_06,315103,"Document restoration activities and ensure compliance with aviation regulations, engineering specifications, and historical accuracy requirements where applicable.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-03,2026-08-29T10:41:52+00:00
M315104,1,EMASCO_315104_01,315104,"Conduct inspections, diagnose faults, and carry out repair or replacement of aircraft airframes, engines, and associated mechanical, hydraulic, pneumatic, and electrical systems.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-04,2026-08-29T10:41:52+00:00
M315104,2,EMASCO_315104_02,315104,"Service, overhaul, assemble, and test aircraft engines, including jet, turbo, and piston types, to ensure airworthiness.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-04,2026-08-29T10:41:52+00:00
M315104,3,EMASCO_315104_03,315104,"Perform corrosion control, non-destructive testing, and structural repairs using metallic and composite materials.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-04,2026-08-29T10:41:52+00:00
M315104,4,EMASCO_315104_04,315104,"Maintain accurate maintenance records and ensure compliance with aviation safety regulations, manufacturer guidelines, and audit requirements.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-04,2026-08-29T10:41:52+00:00
M315104,5,EMASCO_315104_05,315104,"Coordinate maintenance activities with engineers, quality control personnel, and technicians to support operational readiness.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-04,2026-08-29T10:41:52+00:00
M315104,6,EMASCO_315104_06,315104,Assist in preparing and scheduling maintenance tasks and workshop activities to optimise workflow.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-04,2026-08-29T10:41:52+00:00
M315104,7,EMASCO_315104_07,315104,"Manage aircraft parts and materials, including inventory control, storage, and handling.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-04,2026-08-29T10:41:52+00:00
M315104,8,EMASCO_315104_08,315104,"Participate in continuous professional development to remain updated with aviation technologies, standards, and regulatory requirements.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-04,2026-08-29T10:41:52+00:00
M315105,1,EMASCO_315105_01,315105,Assemble and install rocket engine components in accordance with technical specifications and engineering drawings.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-05,2026-08-29T10:41:52+00:00
M315105,2,EMASCO_315105_02,315105,"Inspect, diagnose, maintain, and repair rocket engine components using visual, mechanical, and electronic testing methods.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-05,2026-08-29T10:41:52+00:00
M315105,3,EMASCO_315105_03,315105,Calibrate tools and instruments used in assembly and testing to ensure accuracy and reliability.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-05,2026-08-29T10:41:52+00:00
M315105,4,EMASCO_315105_04,315105,"Collaborate with engineers to support design changes, improvements, and technical implementation.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-05,2026-08-29T10:41:52+00:00
M315105,5,EMASCO_315105_05,315105,"Maintain accurate records of maintenance, repairs, and quality checks, and ensure compliance with safety and environmental regulations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-05,2026-08-29T10:41:52+00:00
M315105,6,EMASCO_315105_06,315105,Assist in prototype development and component testing processes.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-05,2026-08-29T10:41:52+00:00
M315107,1,EMASCO_315107_01,315107,Conducting full and periodic tests on navaids facilities following installation and repairs.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-07,2026-08-29T10:41:52+00:00
M315107,2,EMASCO_315107_02,315107,"Performing special tests, calibrations, and supervising navaids equipment in accordance with standards and specifications.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-07,2026-08-29T10:41:52+00:00
M315107,3,EMASCO_315107_03,315107,Preparing reports and classifying tested equipment.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-07,2026-08-29T10:41:52+00:00
M315107,4,EMASCO_315107_04,315107,"Managing the Electronics Laboratory, inventory, and calibration of laboratory test instruments and AFIS.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-07,2026-08-29T10:41:52+00:00
M315107,5,EMASCO_315107_05,315107,"Maintaining navaids test equipment such as FIS, DGPS, communication radios, MAGGS, and RTT.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-07,2026-08-29T10:41:52+00:00
M315107,6,EMASCO_315107_06,315107,Conducting WGS 84/GPS surveys and maintaining related equipment.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-07,2026-08-29T10:41:52+00:00
M315107,7,EMASCO_315107_07,315107,"Planning monthly calibration programmes, managing, and maintaining calibration records.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-07,2026-08-29T10:41:52+00:00
M315107,8,EMASCO_315107_08,315107,Monitoring aircraft maintenance contractor work and ensuring flight safety.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-07,2026-08-29T10:41:52+00:00
M315107,9,EMASCO_315107_09,315107,"Conducting Pre-Flight and Post-Flight Checks, managing hangarage, as well as handling fuel and lubricants.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-07,2026-08-29T10:41:52+00:00
M315107,10,EMASCO_315107_10,315107,"Assisting in managing technical operations records, including Service Bulletins, Service Letters, Airworthiness Directives, and Letters to Organisation, and managing aircraft spare parts.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-07,2026-08-29T10:41:52+00:00
M315108,1,EMASCO_315108_01,315108,Providing flight information and aircraft movement information.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-08,2026-08-29T10:41:52+00:00
M315108,2,EMASCO_315108_02,315108,Liaising with the Air Traffic Control Unit and airlines.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-08,2026-08-29T10:41:52+00:00
M315108,3,EMASCO_315108_03,315108,"Managing weather reports, navigation aids, and communications.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-08,2026-08-29T10:41:52+00:00
M315108,4,EMASCO_315108_04,315108,Taking emergency action for aircraft in distress.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-08,2026-08-29T10:41:52+00:00
M315108,5,EMASCO_315108_05,315108,Recording and entering weather data into the Automatic Terminal Information Service (ATIS) system.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-08,2026-08-29T10:41:52+00:00
M315108,6,EMASCO_315108_06,315108,Preparing flight strips and recording flight statistics.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-08,2026-08-29T10:41:52+00:00
M315108,7,EMASCO_315108_07,315108,Controlling aircraft movements on the taxiway and apron.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-08,2026-08-29T10:41:52+00:00
M315108,8,EMASCO_315108_08,315108,"Preparing and correcting flight routes, and managing electronic data.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-08,2026-08-29T10:41:52+00:00
M315108,9,EMASCO_315108_09,315108,Informing Air Traffic Control Officers of anticipated flights.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3151-08,2026-08-29T10:41:52+00:00
M315201,1,EMASCO_315201_01,315201,Direct and control vessel movements into and out of port facilities to ensure safe berthing operations.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-01,2026-08-29T10:41:52+00:00
M315201,2,EMASCO_315201_02,315201,"Plan and advise on navigation routes based on weather, sea conditions, and vessel characteristics.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-01,2026-08-29T10:41:52+00:00
M315201,3,EMASCO_315201_03,315201,"Inspect docking areas and vessels to ensure safety, suitability, and compliance with regulations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-01,2026-08-29T10:41:52+00:00
M315201,4,EMASCO_315201_04,315201,"Coordinate with tugboats, mooring teams, port staff, and ship crews to ensure smooth berthing and departure operations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-01,2026-08-29T10:41:52+00:00
M315201,5,EMASCO_315201_05,315201,Oversee and coordinate cargo handling activities to ensure safety and operational efficiency.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-01,2026-08-29T10:41:52+00:00
M315201,6,EMASCO_315201_06,315201,Maintain accurate records of vessel movements and relevant operational documentation.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/3152-01,2026-08-29T10:41:52+00:00
