"role_id","role_title","masco_code","masco_unit_group_code","chosen_esco_code","chosen_esco_title","chosen_esco_uri","mapping_relation","mapping_confidence","mapping_rationale","review_status","production_ready","priority","review_decision","reviewer","review_date","review_notes","masco_source_url","esco_source_url","source_current_role_id","source_current_masco_code","source_current_role_title","source_current_url","masco_reference_version","masco2020_remap_method","masco2020_remap_confidence","masco2020_source_pdf_page","masco2020_source_url","profile_basis","retrieval_evidence_basis","source_d13_mapping_relation","source_d13_mapping_confidence","source_d13_mapping_rationale","source_d13_review_status","source_d13_production_ready"
"M311928","Quality Assurance Engineering Technician","311928","3119","3119.16","quality engineering technician","http://data.europa.eu/esco/occupation/998a0bf4-b1be-42ab-aee5-0096c9be3319","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","http://data.europa.eu/esco/occupation/998a0bf4-b1be-42ab-aee5-0096c9be3319","M311902","311902","Quality Assurance Engineering Technician","https://emasco.mohr.gov.my/masco/3119-02","2020","exact_normalized_title","high","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M311929","Assistant Factory and Machinery Inspector Grade JA29","311929","3119","3257.5","occupational health and safety inspector","http://data.europa.eu/esco/occupation/673f3266-ab1a-447d-9b28-fc5838dc07e3","partial_proxy","low","Machinery/workplace inspection proxy; equipment-specific inspection and Malaysian authority need enrichment.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","http://data.europa.eu/esco/occupation/673f3266-ab1a-447d-9b28-fc5838dc07e3","M311914","311914","Assistant Factory and Machinery Inspector Grade JA5","https://emasco.mohr.gov.my/masco/3119-14","2020","grade_reversion","high","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Machinery/workplace inspection proxy; equipment-specific inspection and Malaysian authority need enrichment.","assistant_drafted_pending_domain_validation","False"
"M311943","Food Processing Technician","311943","3119","3119.5","food technician","http://data.europa.eu/esco/occupation/afee6a28-f654-4ac7-a665-f758616bc689","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","http://data.europa.eu/esco/occupation/afee6a28-f654-4ac7-a665-f758616bc689","M311904","311904","Food Processing Technician","https://emasco.mohr.gov.my/masco/3119-04","2020","exact_normalized_title","high","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M311944","Crankshaft Grinding Technician","311944","3119","7223.4.2","grinding machine operator","http://data.europa.eu/esco/occupation/1d8545df-e3d8-4ece-9449-0f2940e97e7c","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","http://data.europa.eu/esco/occupation/1d8545df-e3d8-4ece-9449-0f2940e97e7c","M311905","311905","Crankshaft Grinding Technician","https://emasco.mohr.gov.my/masco/3119-05","2020","exact_normalized_title","high","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M311945","Agro-Based Biotech Research Technician","311945","3119","3141.1","biotechnical technician","http://data.europa.eu/esco/occupation/0da75680-fbf9-44d8-802a-ac12eb425a34","broader_proxy","medium","Biotechnology laboratory/research support; agricultural/aquatic specialization needs enrichment.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","http://data.europa.eu/esco/occupation/0da75680-fbf9-44d8-802a-ac12eb425a34","M311906","311906","Agro-Based Biotech Research Technician","https://emasco.mohr.gov.my/masco/3119-06","2020","exact_normalized_title","high","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Biotechnology laboratory/research support; agricultural/aquatic specialization needs enrichment.","assistant_drafted_pending_domain_validation","False"
"M311948","Test Technician","311948","3119","3119.16","quality engineering technician","http://data.europa.eu/esco/occupation/998a0bf4-b1be-42ab-aee5-0096c9be3319","broader_proxy","medium","General product testing and quality-engineering support; not an arbitrary hardware-only specialization.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","http://data.europa.eu/esco/occupation/998a0bf4-b1be-42ab-aee5-0096c9be3319","M311909","311909","Test Technician","https://emasco.mohr.gov.my/masco/3119-09","2020","exact_normalized_title","high","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","General product testing and quality-engineering support; not an arbitrary hardware-only specialization.","assistant_drafted_pending_domain_validation","False"
"M312201","Manufacturing Supervisor","312201","3122","3122.4","production supervisor","http://data.europa.eu/esco/occupation/40517ed4-2769-4283-a15b-4b0d939bd2d3","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","http://data.europa.eu/esco/occupation/40517ed4-2769-4283-a15b-4b0d939bd2d3","M312201","312201","Manufacturing Supervisor","https://emasco.mohr.gov.my/masco/3122-01","2020","exact_normalized_title","high","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","assistant_drafted_pending_domain_validation","False"
"M312203","Finishing Supervisor","312203","3122","3122.4","production supervisor","http://data.europa.eu/esco/occupation/40517ed4-2769-4283-a15b-4b0d939bd2d3","broader_proxy","medium","Manufacturing process supervision; finishing/cutting material specialty is unspecified.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","http://data.europa.eu/esco/occupation/40517ed4-2769-4283-a15b-4b0d939bd2d3","M312202","312202","Finishing Supervisor","https://emasco.mohr.gov.my/masco/3122-02","2020","exact_normalized_title","high","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Manufacturing process supervision; finishing/cutting material specialty is unspecified.","assistant_drafted_pending_domain_validation","False"
"M312205","Compounding Supervisor","312205","3122","3122.4.2","chemical processing supervisor","http://data.europa.eu/esco/occupation/f5aa06b0-745e-4eb1-b050-3e15d11e5eb5","close_match","medium","Chemical compounding supervision.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","http://data.europa.eu/esco/occupation/f5aa06b0-745e-4eb1-b050-3e15d11e5eb5","M312203","312203","Compounding Supervisor","https://emasco.mohr.gov.my/masco/3122-03","2020","exact_normalized_title","high","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","Chemical compounding supervision.","assistant_drafted_pending_domain_validation","False"
"M312207","Cutting Supervisor","312207","3122","3122.4","production supervisor","http://data.europa.eu/esco/occupation/40517ed4-2769-4283-a15b-4b0d939bd2d3","broader_proxy","medium","Manufacturing process supervision; finishing/cutting material specialty is unspecified.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","http://data.europa.eu/esco/occupation/40517ed4-2769-4283-a15b-4b0d939bd2d3","M312204","312204","Cutting Supervisor","https://emasco.mohr.gov.my/masco/3122-04","2020","exact_normalized_title","high","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Manufacturing process supervision; finishing/cutting material specialty is unspecified.","assistant_drafted_pending_domain_validation","False"
"M312209","Plywood Inspection Supervisor","312209","3122","3122.4.16","wood production supervisor","http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d","broader_proxy","medium","Wood production and inspection supervision.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d","M312205","312205","Plywood Inspection Supervisor","https://emasco.mohr.gov.my/masco/3122-05","2020","exact_normalized_title","high","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Wood production and inspection supervision.","assistant_drafted_pending_domain_validation","False"
"M312210","Sawyer Supervisor","312210","3122","3122.4.16","wood production supervisor","http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d","broader_proxy","medium","Wood production and inspection supervision.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","http://data.europa.eu/esco/occupation/bdfd018a-aae1-407e-a88c-471e50b0695d","M312206","312206","Sawyer Supervisor","https://emasco.mohr.gov.my/masco/3122-06","2020","exact_normalized_title","high","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Wood production and inspection supervision.","assistant_drafted_pending_domain_validation","False"
"M312215","Quality Control Supervisor","312215","3122","1219.7","quality services manager","http://data.europa.eu/esco/occupation/109e0a5d-203d-4af6-8f70-692111335ec3","inherited_test_proxy","medium","Inherited current-role ESCO assignment, not independently revalidated for this MASCO 2020 identity. Current manufacturing QA supervision explicitly includes inspection, testing and quality-control personnel. Use the 2020 Quality Control Supervisor and preserve the QA/QC wording judgement. Original rationale: ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","http://data.europa.eu/esco/occupation/109e0a5d-203d-4af6-8f70-692111335ec3","M312218","312218","Quality Assurance Supervisor","https://emasco.mohr.gov.my/masco/3122-18","2020","reviewed_functional_equivalent","medium","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","assistant_drafted_pending_domain_validation","False"
"M312218","Production Supervisor, Halal Food Manufacturing","312218","3122","3122.4","production supervisor","http://data.europa.eu/esco/occupation/40517ed4-2769-4283-a15b-4b0d939bd2d3","partial_proxy","low","Production supervision; food processing and halal controls require separate skills.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","http://data.europa.eu/esco/occupation/40517ed4-2769-4283-a15b-4b0d939bd2d3","M312207","312207","Halal Food Manufacturing Production Supervisor","https://emasco.mohr.gov.my/masco/3122-07","2020","title_variant","high","372","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=372","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Production supervision; food processing and halal controls require separate skills.","assistant_drafted_pending_domain_validation","False"
"M312220","Quality Assurance Supervisor, Halal Meat Processing","312220","3122","2263.2","food safety specialist","http://data.europa.eu/esco/occupation/00ab5610-e715-428f-99f6-b1e5e469dbcd","partial_proxy","low","Food safety/quality proxy for halal meat assurance; religious certification and supervisory scope are not covered.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","http://data.europa.eu/esco/occupation/00ab5610-e715-428f-99f6-b1e5e469dbcd","M312208","312208","Halal Meat Processing Quality Assurance Supervisor","https://emasco.mohr.gov.my/masco/3122-08","2020","title_variant","high","373","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Food safety/quality proxy for halal meat assurance; religious certification and supervisory scope are not covered.","assistant_drafted_pending_domain_validation","False"
"M312226","Maintenance Supervisor","312226","3122","3115.1.6","industrial maintenance supervisor","http://data.europa.eu/esco/occupation/a9b20949-897b-481f-8642-d1f69263baff","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","http://data.europa.eu/esco/occupation/a9b20949-897b-481f-8642-d1f69263baff","M312212","312212","Maintenance Supervisor","https://emasco.mohr.gov.my/masco/3122-12","2020","exact_normalized_title","high","373","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M312228","Supervisor, Halal Slaughterhouse","312228","3122","7511.6.1","halal slaughterer","http://data.europa.eu/esco/occupation/f1783e61-38b7-468e-b495-9c3c92f5ab0d","partial_proxy","low","Halal slaughter technical practice; supervisory responsibilities are not fully represented.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","http://data.europa.eu/esco/occupation/f1783e61-38b7-468e-b495-9c3c92f5ab0d","M312213","312213","Halal Slaughterhouse Supervisor","https://emasco.mohr.gov.my/masco/3122-13","2020","title_variant","high","373","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Halal slaughter technical practice; supervisory responsibilities are not fully represented.","assistant_drafted_pending_domain_validation","False"
"M312229","Warehouse Supervisor, Halal Logistics Operation","312229","3122","1324.3.4","warehouse manager","http://data.europa.eu/esco/occupation/2f5de1ab-eddf-4715-8193-e994912c22ea","partial_proxy","low","Warehousing leadership; halal segregation and assurance need local enrichment.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","http://data.europa.eu/esco/occupation/2f5de1ab-eddf-4715-8193-e994912c22ea","M312214","312214","Halal Logistics Operation Warehouse Supervisor","https://emasco.mohr.gov.my/masco/3122-14","2020","title_variant","high","373","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Warehousing leadership; halal segregation and assurance need local enrichment.","assistant_drafted_pending_domain_validation","False"
"M312234","Industrial Robot Controller","312234","3122","3139.2","industrial robot controller","http://data.europa.eu/esco/occupation/5001506f-dd7d-4801-92ac-6f7e93b45133","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","http://data.europa.eu/esco/occupation/5001506f-dd7d-4801-92ac-6f7e93b45133","M312217","312217","Industrial Robot Controller","https://emasco.mohr.gov.my/masco/3122-17","2020","exact_normalized_title","high","373","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","assistant_drafted_pending_domain_validation","False"
"M312301","Operation Supervisor","312301","3123","3123.1","construction general supervisor","http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f","broader_proxy","medium","D11 construction-group operational supervision.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f","M312301","312301","Operation Supervisor","https://emasco.mohr.gov.my/masco/3123-01","2020","exact_normalized_title","high","373","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","D11 construction-group operational supervision.","assistant_drafted_pending_domain_validation","False"
"M312303","Construction Supervisor","312303","3123","3123.1","construction general supervisor","http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f","M312302","312302","Construction Supervisor","https://emasco.mohr.gov.my/masco/3123-02","2020","exact_normalized_title","high","373","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","assistant_drafted_pending_domain_validation","False"
"M313104","Power Generating Plant Operator","313104","3131","3131.3","power production plant operator","http://data.europa.eu/esco/occupation/72381086-cb6e-455e-a40b-ccb26550aab6","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","http://data.europa.eu/esco/occupation/72381086-cb6e-455e-a40b-ccb26550aab6","M313101","313101","Power Generating Plant Operator","https://emasco.mohr.gov.my/masco/3131-01","2020","exact_normalized_title","high","373","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M313106","Powerhouse Fabricator","313106","3131","7213.1","boilermaker","http://data.europa.eu/esco/occupation/5ed024ab-3b6a-4e06-a7fe-8a29f8469a64","partial_proxy","low","Metal fabrication/assembly component; power-plant operation is additional, not textile weaving.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","http://data.europa.eu/esco/occupation/5ed024ab-3b6a-4e06-a7fe-8a29f8469a64","M313102","313102","Powerhouse Fabricator","https://emasco.mohr.gov.my/masco/3131-02","2020","exact_normalized_title","high","373","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Metal fabrication/assembly component; power-plant operation is additional, not textile weaving.","assistant_drafted_pending_domain_validation","False"
"M313110","Solar Power Plant Operator","313110","3131","3131.3.8","solar power plant operator","http://data.europa.eu/esco/occupation/6d823dbb-4008-4fb7-b98d-f9d934478647","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","http://data.europa.eu/esco/occupation/6d823dbb-4008-4fb7-b98d-f9d934478647","M313103","313103","Solar Power Plant Operator","https://emasco.mohr.gov.my/masco/3131-03","2020","exact_normalized_title","high","373","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","assistant_drafted_pending_domain_validation","False"
"M313111","Distribution Control Operator","313111","3131","3131.3.1","electrical power distributor","http://data.europa.eu/esco/occupation/74332fd0-4a50-464e-9116-98fa9b8127ac","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","http://data.europa.eu/esco/occupation/74332fd0-4a50-464e-9116-98fa9b8127ac","M313104","313104","Distribution Control Operator","https://emasco.mohr.gov.my/masco/3131-04","2020","exact_normalized_title","high","373","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","assistant_drafted_pending_domain_validation","False"
"M313113","Power System Operator","313113","3131","3131.3","power production plant operator","http://data.europa.eu/esco/occupation/72381086-cb6e-455e-a40b-ccb26550aab6","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","http://data.europa.eu/esco/occupation/72381086-cb6e-455e-a40b-ccb26550aab6","M313105","313105","Power Systems Operator","https://emasco.mohr.gov.my/masco/3131-05","2020","title_variant","high","373","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M313116","Solar Cell Technician","313116","3131","7411.1.4","solar energy technician","http://data.europa.eu/esco/occupation/75b63949-1b93-4bf2-a777-ccf978dc3e8a","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","http://data.europa.eu/esco/occupation/75b63949-1b93-4bf2-a777-ccf978dc3e8a","M313107","313107","Solar Cell Technician","https://emasco.mohr.gov.my/masco/3131-07","2020","exact_normalized_title","high","373","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=373","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False"
"M313201","Stationary Engine Operator","313201","3132","3131.3","power production plant operator","http://data.europa.eu/esco/occupation/72381086-cb6e-455e-a40b-ccb26550aab6","partial_proxy","low","Stationary engine/power generation operation proxy; engine type and Malaysian competency certification require review.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374","http://data.europa.eu/esco/occupation/72381086-cb6e-455e-a40b-ccb26550aab6","M313201","313201","Stationary Engine Operator","https://emasco.mohr.gov.my/masco/3132-01","2020","exact_normalized_title","high","374","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=374","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Stationary engine/power generation operation proxy; engine type and Malaysian competency certification require review.","assistant_drafted_pending_domain_validation","False"
