role_id,role_title,masco_code,masco_unit_group_code,chosen_esco_code,chosen_esco_title,chosen_esco_uri,mapping_relation,mapping_confidence,mapping_rationale,review_status,production_ready,priority,reviewer,review_date,review_decision,review_notes,masco_source_url,esco_source_url
M321213,Medical Laboratory Technician,321213,3212,2269.13,Biomedical Scientist,http://data.europa.eu/esco/occupation/2e8820ba-5b2d-4572-92a1-942dbd02a6d6,partial_proxy,low,Medical laboratory practice is not limited to bacteriology. Retain the earlier duty-based ESCO proxy after the fresh 2020 retrieval.,pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377,http://data.europa.eu/esco/occupation/2e8820ba-5b2d-4572-92a1-942dbd02a6d6
M321214,Surgical Technician,321214,3212,3259.1,Anaesthetic Technician,http://data.europa.eu/esco/occupation/16e65196-3449-4c88-b379-0aa98f43db2b,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Operating-room technical support; anaesthesia is a narrower proxy than all surgical technology.,pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377,http://data.europa.eu/esco/occupation/16e65196-3449-4c88-b379-0aa98f43db2b
M321301,Pharmaceutical Assistant,321301,3213,3213.1,Pharmacy Assistant,http://data.europa.eu/esco/occupation/c1a86d6d-7785-43e1-994b-958eba58fff7,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=377,http://data.europa.eu/esco/occupation/c1a86d6d-7785-43e1-994b-958eba58fff7
M321304,Pharmacy Aide,321304,3213,3213.1,Pharmacy Assistant,http://data.europa.eu/esco/occupation/c1a86d6d-7785-43e1-994b-958eba58fff7,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/c1a86d6d-7785-43e1-994b-958eba58fff7
M321305,Assistant Pharmacy Officer Grade U29,321305,3213,3213.1,Pharmacy Assistant,http://data.europa.eu/esco/occupation/c1a86d6d-7785-43e1-994b-958eba58fff7,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/c1a86d6d-7785-43e1-994b-958eba58fff7
M321401,Dental technician,321401,3214,2261.4,Dental Technician,http://data.europa.eu/esco/occupation/76bded28-876a-40b2-9efb-3123c8f14cf6,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/76bded28-876a-40b2-9efb-3123c8f14cf6
M321404,Orthotist,321404,3214,3214.3,Prosthetist-Orthotist,http://data.europa.eu/esco/occupation/929b5c9d-2fbf-44f2-980d-2ac6c0dc212f,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/929b5c9d-2fbf-44f2-980d-2ac6c0dc212f
M321502,Prosthetic Technician,321502,3215,2269.15,Prosthetic-Orthotics Technician,http://data.europa.eu/esco/occupation/500b7b14-507c-4c49-816d-c1d0b05b85e4,close_match,medium,Prosthetic fabrication technician scope differs from clinical prosthetist-orthotist assessment and fitting. Retain the earlier duty-based ESCO proxy after the fresh 2020 retrieval.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/500b7b14-507c-4c49-816d-c1d0b05b85e4
M321503,Medical Technician Grade U19,321503,3215,3114.1.5,Medical Device Engineering Technician,http://data.europa.eu/esco/occupation/30641348-f9f2-4fe5-ab8c-fe6ff9931a54,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Treatment-accessory fabrication and medical equipment QC; radiotherapy mould-room specialty is absent.,pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/30641348-f9f2-4fe5-ab8c-fe6ff9931a54
M322101,Nurse Grade U29,322101,3221,2221.2,Nurse Responsible for General Care,http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Nursing-care occupation; Malaysian registration/grade and practical-nurse scope must be checked locally.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50
M322104,Practical Nurse,322104,3221,2221.2,Nurse Responsible for General Care,http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Nursing-care occupation; Malaysian registration/grade and practical-nurse scope must be checked locally.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50
M324103,Veterinary Biotech Research Technician,324103,3241,3141.1,Biotechnical Technician,http://data.europa.eu/esco/occupation/0da75680-fbf9-44d8-802a-ac12eb425a34,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Biotechnology research/production technical support; veterinary products and animal context need enrichment.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/0da75680-fbf9-44d8-802a-ac12eb425a34
M324107,Veterinary Artificial Inseminator,324107,3241,3240.2.1,Animal Artificial Insemination Technician,http://data.europa.eu/esco/occupation/15cc27b1-7358-48ed-9fb8-69ffe9f1fc98,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/15cc27b1-7358-48ed-9fb8-69ffe9f1fc98
M324108,Veterinary Biotech Production Technician,324108,3241,3141.1,Biotechnical Technician,http://data.europa.eu/esco/occupation/0da75680-fbf9-44d8-802a-ac12eb425a34,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Biotechnology research/production technical support; veterinary products and animal context need enrichment.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/0da75680-fbf9-44d8-802a-ac12eb425a34
M324109,Veterinary Nurse,324109,3241,3240.2.4,Veterinary Nurse,http://data.europa.eu/esco/occupation/24f1eb3a-e99c-4c38-9bda-ba2ba6bf9fa4,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/24f1eb3a-e99c-4c38-9bda-ba2ba6bf9fa4
M324110,Assistant Veterinary Officer Grade G29,324110,3241,3240.2,Veterinary Technician,http://data.europa.eu/esco/occupation/99ebf2c2-1811-4c77-b2e6-7008cba29ea0,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Veterinary technical assistance; government grade differs.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/99ebf2c2-1811-4c77-b2e6-7008cba29ea0
M325101,Dental Surgery Assistant Grade U19,325101,3251,3251.1,Dental Chairside Assistant,http://data.europa.eu/esco/occupation/bdc74965-1d1a-4f8e-a490-9cf71f494e02,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/bdc74965-1d1a-4f8e-a490-9cf71f494e02
M325105,Dental Assistant,325105,3251,3251.1,Dental Chairside Assistant,http://data.europa.eu/esco/occupation/bdc74965-1d1a-4f8e-a490-9cf71f494e02,close_match,medium,Dental Assistant is an alternate label for Dental Chairside Assistant and the supporting clinical duties align; do not infer dentist or practitioner status.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/bdc74965-1d1a-4f8e-a490-9cf71f494e02
M325106,Dental Hygienist,325106,3251,2261.3,Dental Hygienist,http://data.europa.eu/esco/occupation/d18deca3-3063-4970-9ddc-e3c70404a28c,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378,http://data.europa.eu/esco/occupation/d18deca3-3063-4970-9ddc-e3c70404a28c
M325107,Dental Therapist Grade U29,325107,3251,2261.3,Dental Hygienist,http://data.europa.eu/esco/occupation/d18deca3-3063-4970-9ddc-e3c70404a28c,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Preventive oral-health care proxy; Malaysian dental therapists diagnose/treat children beyond a hygienist scope. Do not infer licence equivalence.,pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/d18deca3-3063-4970-9ddc-e3c70404a28c
M325302,Community Health Promoter,325302,3253,3253.1,Community Health Worker,http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47
M325304,Village Health Worker,325304,3253,3253.1,Community Health Worker,http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47
M325305,Community Nurse Grade U19,325305,3253,3253.1,Community Health Worker,http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Community health support; licensed nursing scope is not fully represented.,pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47
M325505,Massage Therapist,325505,3255,3255.1,Massage Therapist,http://data.europa.eu/esco/occupation/9487f835-b5a9-4742-8ecf-35520911e28c,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/9487f835-b5a9-4742-8ecf-35520911e28c
M325506,Physiotherapy Technician,325506,3255,3255.2,Physiotherapy Assistant,http://data.europa.eu/esco/occupation/f88124d7-ee7e-4d21-9036-0658b496c119,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Physiotherapy technical assistance.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/f88124d7-ee7e-4d21-9036-0658b496c119
M325601,Medical Laboratory Assistant,325601,3256,3212.2,Medical Laboratory Assistant,http://data.europa.eu/esco/occupation/0044c991-c26f-4261-a213-4bd1c0564a4c,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/0044c991-c26f-4261-a213-4bd1c0564a4c
M325602,Hospital Assistant,325602,3256,5321.1,Healthcare Assistant,http://data.europa.eu/esco/occupation/d38c2107-98f2-47b7-8bb4-f69750d51082,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/d38c2107-98f2-47b7-8bb4-f69750d51082
M325606,"Radiographist Equipment, Medical, General",325606,3256,2269.8,Radiographer,http://data.europa.eu/esco/occupation/7639a601-6db0-41ed-9fb0-813d9b8beb05,broader_proxy,medium,The 2020 radiographist-equipment role operates imaging equipment and positions patients. Radiographer fits the clinical imaging duties better than the inherited medical-equipment engineering technician; ECG/EEG and mixed modality coverage remain incomplete.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/7639a601-6db0-41ed-9fb0-813d9b8beb05
M325611,Sonographer,325611,3256,2269.8.1,Diagnostic Radiographer,http://data.europa.eu/esco/occupation/7d092380-1c2e-48fe-81de-0d191b4e96d6,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Diagnostic imaging umbrella; ultrasound specialty requires enrichment.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/7d092380-1c2e-48fe-81de-0d191b4e96d6
M325613,Clinical Instructor,325613,3256,2310.1.28,Nursing Lecturer,http://data.europa.eu/esco/occupation/1bbaf82c-67ae-4beb-9a55-7298acf5b2af,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Clinical health instruction; nursing teaching is narrower than all allied-health clinical instruction.,pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/1bbaf82c-67ae-4beb-9a55-7298acf5b2af
M325614,Ophthalmic Assistant,325614,3256,3256.1,Doctors' Surgery Assistant,http://data.europa.eu/esco/occupation/0c041d1e-1841-4acb-b0a1-2c387a61bf65,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/0c041d1e-1841-4acb-b0a1-2c387a61bf65
M325615,Assistant Medical Officer Grade U29,325615,3256,3258.2,Paramedic in Emergency Responses,http://data.europa.eu/esco/occupation/0b5dfc02-b825-4445-811d-d39ed442657e,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Clinical paramedic-level assessment/treatment proxy; Malaysian assistant medical officer scope is distinct.,pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/0b5dfc02-b825-4445-811d-d39ed442657e
M325703,Public Health Unit Inspector,325703,3257,3257.1,Environmental Health Inspector,http://data.europa.eu/esco/occupation/a092cb70-f3e3-4224-98a3-b97c0114de77,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/a092cb70-f3e3-4224-98a3-b97c0114de77
M325705,Occupational Safety and Health Inspector,325705,3257,3257.5,Occupational Health and Safety Inspector,http://data.europa.eu/esco/occupation/673f3266-ab1a-447d-9b28-fc5838dc07e3,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379,http://data.europa.eu/esco/occupation/673f3266-ab1a-447d-9b28-fc5838dc07e3
M325712,Product Quality Inspector,325712,3257,7543.10,Product Quality Inspector,http://data.europa.eu/esco/occupation/61d9270c-491d-438d-8d41-77ba2e0ef023,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380,http://data.europa.eu/esco/occupation/61d9270c-491d-438d-8d41-77ba2e0ef023
M325735,Water Inspector,325735,3257,2133.13,Water Quality Analyst,http://data.europa.eu/esco/occupation/28742973-c452-4996-b070-440e437306dc,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Water quality sampling/analysis; inspection authority needs local enrichment.,pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380,http://data.europa.eu/esco/occupation/28742973-c452-4996-b070-440e437306dc
M325736,Mine Safety Inspector,325736,3257,3117.4,Mine Safety Officer,http://data.europa.eu/esco/occupation/f83f19ca-b816-484a-b8be-92b7785121ea,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380,http://data.europa.eu/esco/occupation/f83f19ca-b816-484a-b8be-92b7785121ea
M325737,Mine Examiner,325737,3257,3117.4,Mine Safety Officer,http://data.europa.eu/esco/occupation/f83f19ca-b816-484a-b8be-92b7785121ea,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=380,http://data.europa.eu/esco/occupation/f83f19ca-b816-484a-b8be-92b7785121ea
