role_id,role_title,masco_code,masco_unit_group_code,chosen_esco_code,chosen_esco_title,chosen_esco_uri,mapping_relation,mapping_confidence,mapping_rationale,review_status,production_ready,masco_version,masco_code_printed,chosen_esco_isco_group,d11_esco_code,d11_esco_comparison_codes,d11_esco_comparison_titles,previous_d13_esco_code,previous_d13_esco_title,previous_d13_mapping_relation,original_pre2020_d13_esco_code,change_type,mapping_method,mapping_authority,title_match_type,title_match_score,score_interpretation,same_four_digit_group,use_in_role_skills,specialty_skills_complete,source_quality_flag,source_current_role_id,masco2020_remap_method,profile_basis,masco_source_url,profile_source_url,esco_source_url,display_case_policy
M352117,Flight Radio Equipment Technician,352117,3521,7421.2,Avionics Technician,http://data.europa.eu/esco/occupation/d9ab0f3d-078d-42a7-a502-3e739e0aeff6,partial_proxy,low,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.",pending_low_confidence_review,false,2020,3521-17,7421,7421.2,,,7421.2,Avionics Technician,partial_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.634921,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,false,Not established,,M352107,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=386,https://emasco.mohr.gov.my/masco/3521-07,http://data.europa.eu/esco/occupation/d9ab0f3d-078d-42a7-a502-3e739e0aeff6,title_case_with_protected_acronyms_and_product_spellings
M352123,Videographer,352123,3521,3521.1.2,Camera Operator,http://data.europa.eu/esco/occupation/6fed206a-ac4d-492b-a81a-5a3a0f2b67bc,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.,auto_approved_medium_or_high_test_mapping,false,2020,3521-23,3521,3521.1.2,,,3521.1.2,Camera Operator,close_match,3521.1.2,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_alternate_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M352108,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=386,https://emasco.mohr.gov.my/masco/3521-08,http://data.europa.eu/esco/occupation/6fed206a-ac4d-492b-a81a-5a3a0f2b67bc,title_case_with_protected_acronyms_and_product_spellings
M352124,Assistant Telecommunications Engineer,352124,3521,3522.1,Telecommunications Engineering Technician,http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Telecommunications technical support; grade/seniority varies.,auto_approved_medium_or_high_test_mapping,false,2020,3521-24,3522,3522.1,,,3522.1,Telecommunications Engineering Technician,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.692308,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M352109,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=386,https://emasco.mohr.gov.my/masco/3521-09,http://data.europa.eu/esco/occupation/d84bf1d7-ef99-40c4-a407-3791d6531b44,title_case_with_protected_acronyms_and_product_spellings
M352204,Telecommunications Technician,352204,3522,7422.7,Telecommunications Technician,http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,3522-04,7422,7422.7,,,7422.7,Telecommunications Technician,close_match,,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M352201,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=386,https://emasco.mohr.gov.my/masco/3522-01,http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c,title_case_with_protected_acronyms_and_product_spellings
M363201,Designer Grade B19,363201,3632,2166.9,Graphic Designer,http://data.europa.eu/esco/occupation/69bcbb0a-8d80-4ecd-b0a4-9adea2a40de2,broader_proxy,medium,Designer Grade B19 is not art-director seniority. Retain the earlier duty-based ESCO proxy after the fresh 2020 retrieval.,auto_approved_medium_or_high_test_mapping,false,2020,3632-01,2166,2166.9,,,2166.9,Graphic Designer,broader_proxy,,retained_esco_occupation,2020_ambiguous_alias_rejected,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.666667,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M363209,grade_reversion,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=388,https://emasco.mohr.gov.my/masco/3632-09,http://data.europa.eu/esco/occupation/69bcbb0a-8d80-4ecd-b0a4-9adea2a40de2,title_case_with_protected_acronyms_and_product_spellings
M363202,Interior Designer,363202,3632,3432.1,Interior Designer,http://data.europa.eu/esco/occupation/73e776fb-4d99-4031-bad4-7716f121155d,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,3632-02,3432,3432.1,,,3432.1,Interior Designer,close_match,,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M363201,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=388,https://emasco.mohr.gov.my/masco/3632-01,http://data.europa.eu/esco/occupation/73e776fb-4d99-4031-bad4-7716f121155d,title_case_with_protected_acronyms_and_product_spellings
M363204,Poster Designer,363204,3632,2166.9,Graphic Designer,http://data.europa.eu/esco/occupation/69bcbb0a-8d80-4ecd-b0a4-9adea2a40de2,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Graphic/poster design; government grade is not art-director seniority.,auto_approved_medium_or_high_test_mapping,false,2020,3632-04,2166,2166.9,,,2166.9,Graphic Designer,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.705882,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M216602,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=388,https://emasco.mohr.gov.my/masco/2166-02,http://data.europa.eu/esco/occupation/69bcbb0a-8d80-4ecd-b0a4-9adea2a40de2,title_case_with_protected_acronyms_and_product_spellings
M363221,Carve Technician,363221,3632,7317.6,Woodcarver,http://data.europa.eu/esco/occupation/b9d03330-c71c-4827-8797-3e96249d54db,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Wood carving proxy; stone/synthetic carving is outside this occupation.,pending_low_confidence_review,false,2020,3632-21,7317,7317.6,,,7317.6,Woodcarver,partial_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.521739,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,false,Not established,,M363206,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=388,https://emasco.mohr.gov.my/masco/3632-06,http://data.europa.eu/esco/occupation/b9d03330-c71c-4827-8797-3e96249d54db,title_case_with_protected_acronyms_and_product_spellings
M363304,Gallery Technician,363304,3633,3433.1,Art Handler,http://data.europa.eu/esco/occupation/6040c941-ab83-44b2-84e7-5cbfa1eafcdc,close_match,medium,"Gallery Technician is an alternate label of Art Handler. Preparing, handling, moving and installing objects matches the inherited duties better than a conservator profession.",auto_approved_medium_or_high_test_mapping,false,2020,3633-04,3433,2621.3,,,2621.3,Conservator,inherited_test_proxy,,changed_esco_occupation,2020_title_and_duty_review,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_alternate_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M363301,combined_title_split,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=389,https://emasco.mohr.gov.my/masco/3633-01,http://data.europa.eu/esco/occupation/6040c941-ab83-44b2-84e7-5cbfa1eafcdc,title_case_with_protected_acronyms_and_product_spellings
M363305,Library Technician,363305,3633,4411.1,Library Assistant,http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.,auto_approved_medium_or_high_test_mapping,false,2020,3633-05,4411,4411.1,,,4411.1,Library Assistant,close_match,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_alternate_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M363302,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=389,https://emasco.mohr.gov.my/masco/3633-02,http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99,title_case_with_protected_acronyms_and_product_spellings
M363306,Museum Technician,363306,3633,3433.1,Art Handler,http://data.europa.eu/esco/occupation/6040c941-ab83-44b2-84e7-5cbfa1eafcdc,broader_proxy,medium,Museum Technician handles objects and supports exhibits. Art Handler covers those technical handling duties; collection-manager authority and all specimen/conservation work are not established.,auto_approved_medium_or_high_test_mapping,false,2020,3633-06,3433,2621.3,,,2621.3,Conservator,inherited_test_proxy,,changed_esco_occupation,2020_title_and_duty_review,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_alternate_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M363301,combined_title_split,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=389,https://emasco.mohr.gov.my/masco/3633-01,http://data.europa.eu/esco/occupation/6040c941-ab83-44b2-84e7-5cbfa1eafcdc,title_case_with_protected_acronyms_and_product_spellings
M363414,Stage Technician,363414,3634,3435.25.5,Stage Technician,http://data.europa.eu/esco/occupation/acb6b99a-6c13-482a-81b1-8b5614e0153e,close_match,high,"Stage Technician is an exact ESCO preferred occupation. The current cross-media profile is retained as context, not proof of every performance specialization.",auto_approved_medium_or_high_test_mapping,false,2020,3634-14,3435,3435.25.5,,,3435.25.5,Stage Technician,inherited_test_proxy,,retained_esco_occupation,2020_title_and_duty_review,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M363401,reviewed_functional_equivalent,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=389,https://emasco.mohr.gov.my/masco/3634-01,http://data.europa.eu/esco/occupation/acb6b99a-6c13-482a-81b1-8b5614e0153e,title_case_with_protected_acronyms_and_product_spellings
M411126,Economic Affairs Assistant Grade E19,411126,4111,3343.1,Administrative Assistant,http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Public programme administration support; inspections and economic-development advisory duties require enrichment.,pending_low_confidence_review,false,2020,4111-26,3343,3343.1,,,3343.1,Administrative Assistant,partial_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.72,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,false,Not established,,M411106,grade_reversion,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=391,https://emasco.mohr.gov.my/masco/4111-06,http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652,title_case_with_protected_acronyms_and_product_spellings
M413209,Data Entry Clerk,413209,4132,4132.1,Data Entry Clerk,http://data.europa.eu/esco/occupation/6353b3e8-e8f2-4ecb-b230-186927139892,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,4132-09,4132,4132.1,,,4132.1,Data Entry Clerk,close_match,4132.1,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M413202,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=392,https://emasco.mohr.gov.my/masco/4132-02,http://data.europa.eu/esco/occupation/6353b3e8-e8f2-4ecb-b230-186927139892,title_case_with_protected_acronyms_and_product_spellings
M422602,Survey Interviewer,422602,4226,4227.2,Survey Enumerator,http://data.europa.eu/esco/occupation/a1cf1406-3632-494c-bff3-0bd5d5327d8f,broader_proxy,medium,"Survey Interviewer collects government, social and market data. Survey Enumerator is retained as a broad survey profile; the Market Research Interviewer alias is narrower than the source scope.",auto_approved_medium_or_high_test_mapping,false,2020,4226-02,4227,4227.2,,,4227.2,Survey Enumerator,inherited_test_proxy,,retained_esco_occupation,2020_title_and_duty_review,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.777778,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M422601,reviewed_functional_equivalent,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=393,https://emasco.mohr.gov.my/masco/4226-01,http://data.europa.eu/esco/occupation/a1cf1406-3632-494c-bff3-0bd5d5327d8f,title_case_with_protected_acronyms_and_product_spellings
M431112,Auction Clerk,431112,4311,3339.2,Auctioneer,http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Auction administration overlap; clerk is not authorized auctioneer.,pending_low_confidence_review,false,2020,4311-12,3339,3339.2,,,3339.2,Auctioneer,partial_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.782609,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,false,Not established,,M431101,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4311-01,http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91,title_case_with_protected_acronyms_and_product_spellings
M431114,Audit Clerk,431114,4311,4312.1,Auditing Clerk,http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.,auto_approved_medium_or_high_test_mapping,false,2020,4311-14,4312,4312.1,,,4312.1,Auditing Clerk,close_match,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_alternate_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M431102,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4311-02,http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036,title_case_with_protected_acronyms_and_product_spellings
M431115,Credit Control Clerk,431115,4311,4214.1,Debt Collector,http://data.europa.eu/esco/occupation/50a66df6-c141-4b4a-937a-d3bc55737ae3,partial_proxy,low,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Credit/debt follow-up component; broader account control differs from debt collection.,pending_low_confidence_review,false,2020,4311-15,4214,4214.1,,,4214.1,Debt Collector,partial_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.8,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,false,Not established,,M431103,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4311-03,http://data.europa.eu/esco/occupation/50a66df6-c141-4b4a-937a-d3bc55737ae3,title_case_with_protected_acronyms_and_product_spellings
M431118,Billing Clerk,431118,4311,4311.1,Billing Clerk,http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,4311-18,4311,4311.1,,,4311.1,Billing Clerk,close_match,4311.1,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M431104,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4311-04,http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b,title_case_with_protected_acronyms_and_product_spellings
M431119,Property Clerk,431119,4311,4312.6,Property Assistant,http://data.europa.eu/esco/occupation/c5c1c40f-d2b7-437f-b3e8-b9da48f6d728,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.,auto_approved_medium_or_high_test_mapping,false,2020,4311-19,4312,4312.6,,,4312.6,Property Assistant,close_match,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_alternate_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M431105,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4311-05,http://data.europa.eu/esco/occupation/c5c1c40f-d2b7-437f-b3e8-b9da48f6d728,title_case_with_protected_acronyms_and_product_spellings
M431120,Cost Clerk,431120,4311,3313.1,Accounting Assistant,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,broader_proxy,medium,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Accounts, transaction corrections and finance support; specialty/grade is not separately represented.",auto_approved_medium_or_high_test_mapping,false,2020,4311-20,3313,3313.1,,,3313.1,Accounting Assistant,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.266667,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M431106,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4311-06,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,title_case_with_protected_acronyms_and_product_spellings
M431123,Office Cash Clerk,431123,4311,5230.1,Cashier,http://data.europa.eu/esco/occupation/2b871272-bd61-4206-bd1a-0b96d7023098,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Cash handling/cashier function.,auto_approved_medium_or_high_test_mapping,false,2020,4311-23,5230,5230.1,,,5230.1,Cashier,close_match,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.551724,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M431107,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4311-07,http://data.europa.eu/esco/occupation/2b871272-bd61-4206-bd1a-0b96d7023098,title_case_with_protected_acronyms_and_product_spellings
M431126,AuditAssistant Grade W19,431126,4311,4312.1,Auditing Clerk,http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Audit support and records; corrects the prior sales-support-assistant mapping.,auto_approved_medium_or_high_test_mapping,false,2020,4311-26,4312,4312.1,4311.2,Sales Support Assistant,4312.1,Auditing Clerk,close_match,4311.2,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.533333,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M431110,grade_reversion,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4311-10,http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036,title_case_with_protected_acronyms_and_product_spellings
M431132,Energy Audit Assistant Technician,431132,4311,3112.5,Energy Analyst,http://data.europa.eu/esco/occupation/cbde1a3a-406d-4d17-b30b-03981925035d,broader_proxy,medium,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Energy-use analysis and auditing; electrical specialty, competency certification or assistant grade need local enrichment.",auto_approved_medium_or_high_test_mapping,false,2020,4311-32,3112,3112.5,,,3112.5,Energy Analyst,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.515152,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M431108,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4311-08,http://data.europa.eu/esco/occupation/cbde1a3a-406d-4d17-b30b-03981925035d,title_case_with_protected_acronyms_and_product_spellings
M431201,Administrative Assistant (Finance) Grade W19,431201,4312,3313.1,Accounting Assistant,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,broader_proxy,medium,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Accounts, transaction corrections and finance support; specialty/grade is not separately represented.",auto_approved_medium_or_high_test_mapping,false,2020,4312-01,3313,3313.1,,,3313.1,Accounting Assistant,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.576923,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M431218,grade_reversion,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4312-18,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,title_case_with_protected_acronyms_and_product_spellings
M431203,Statistical Clerk,431203,4312,3314.2,Statistical Assistant,http://data.europa.eu/esco/occupation/d2e63d7e-2605-4af1-bb7d-b1ed9ad08825,close_match,medium,Statistical Clerk includes statistics-specific support beyond generic data entry. Retain the earlier duty-based ESCO proxy after the fresh 2020 retrieval.,auto_approved_medium_or_high_test_mapping,false,2020,4312-03,3314,3314.2,,,3314.2,Statistical Assistant,close_match,,retained_esco_occupation,2020_ambiguous_alias_rejected,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.777778,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M431201,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=394,https://emasco.mohr.gov.my/masco/4312-01,http://data.europa.eu/esco/occupation/d2e63d7e-2605-4af1-bb7d-b1ed9ad08825,title_case_with_protected_acronyms_and_product_spellings
