"role_id","role_title","masco_code","masco_unit_group_code","chosen_esco_code","chosen_esco_title","chosen_esco_uri","mapping_relation","mapping_confidence","mapping_rationale","review_status","production_ready","masco_code_printed","chosen_esco_isco_group","d11_esco_code","d11_esco_comparison_codes","d11_esco_comparison_titles","previous_d13_esco_code","previous_d13_mapping_status","change_type","mapping_status","mapping_method","mapping_authority","title_match_type","title_match_score","score_interpretation","same_four_digit_group","use_in_role_skills","specialty_skills_complete","coverage_note","source_quality_flag","masco_source_url","esco_source_url"
"M312302","Construction Supervisor","312302","3123","3123.1","construction general supervisor","http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","assistant_drafted_pending_domain_validation","False","3123-02","3123","","","","3123.1","unique_exact_alternate_title_same_isco_group","retained_mapping","project_close_match","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","exact_alternate_label","1","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3123-02","http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f"
"M313101","Power Generating Plant Operator","313101","3131","3131.3","power production plant operator","http://data.europa.eu/esco/occupation/72381086-cb6e-455e-a40b-ccb26550aab6","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3131-01","3131","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.806452","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3131-01","http://data.europa.eu/esco/occupation/72381086-cb6e-455e-a40b-ccb26550aab6"
"M313102","Powerhouse Fabricator","313102","3131","7213.1","boilermaker","http://data.europa.eu/esco/occupation/5ed024ab-3b6a-4e06-a7fe-8a29f8469a64","partial_proxy","low","Metal fabrication/assembly component; power-plant operation is additional, not textile weaving.","assistant_drafted_pending_domain_validation","False","3131-02","7213","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.736842","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3131-02","http://data.europa.eu/esco/occupation/5ed024ab-3b6a-4e06-a7fe-8a29f8469a64"
"M313103","Solar Power Plant Operator","313103","3131","3131.3.8","solar power plant operator","http://data.europa.eu/esco/occupation/6d823dbb-4008-4fb7-b98d-f9d934478647","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","assistant_drafted_pending_domain_validation","False","3131-03","3131","","","","3131.3.8","unique_exact_preferred_title_same_isco_group","retained_mapping","project_close_match","unique_cleaned_preferred_label","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","exact_preferred_label","1","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3131-03","http://data.europa.eu/esco/occupation/6d823dbb-4008-4fb7-b98d-f9d934478647"
"M313104","Distribution Control Operator","313104","3131","3131.3.1","electrical power distributor","http://data.europa.eu/esco/occupation/74332fd0-4a50-464e-9116-98fa9b8127ac","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","assistant_drafted_pending_domain_validation","False","3131-04","3131","","","","3131.3.1","unique_exact_alternate_title_same_isco_group","retained_mapping","project_close_match","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","exact_alternate_label","1","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3131-04","http://data.europa.eu/esco/occupation/74332fd0-4a50-464e-9116-98fa9b8127ac"
"M313105","Power Systems Operator","313105","3131","3131.3","power production plant operator","http://data.europa.eu/esco/occupation/72381086-cb6e-455e-a40b-ccb26550aab6","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3131-05","3131","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.772727","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3131-05","http://data.europa.eu/esco/occupation/72381086-cb6e-455e-a40b-ccb26550aab6"
"M313107","Solar Cell Technician","313107","3131","7411.1.4","solar energy technician","http://data.europa.eu/esco/occupation/75b63949-1b93-4bf2-a777-ccf978dc3e8a","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3131-07","7411","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.864865","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3131-07","http://data.europa.eu/esco/occupation/75b63949-1b93-4bf2-a777-ccf978dc3e8a"
"M313201","Stationary Engine Operator","313201","3132","3131.3","power production plant operator","http://data.europa.eu/esco/occupation/72381086-cb6e-455e-a40b-ccb26550aab6","partial_proxy","low","Stationary engine/power generation operation proxy; engine type and Malaysian competency certification require review.","assistant_drafted_pending_domain_validation","False","3132-01","3131","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.666667","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3132-01","http://data.europa.eu/esco/occupation/72381086-cb6e-455e-a40b-ccb26550aab6"
"M313301","Chemical Processing Plant Controller / Supervisor","313301","3133","3133.1","chemical processing plant controller","http://data.europa.eu/esco/occupation/a241eff8-309b-43ae-8890-ac4cfbd3067c","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3133-01","3133","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.86747","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3133-01","http://data.europa.eu/esco/occupation/a241eff8-309b-43ae-8890-ac4cfbd3067c"
"M313401","Gas Plant Operator","313401","3134","3134.2","gas processing plant operator","http://data.europa.eu/esco/occupation/d26a941d-443a-4301-a648-3cb3a4427775","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3134-01","3134","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.765957","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3134-01","http://data.europa.eu/esco/occupation/d26a941d-443a-4301-a648-3cb3a4427775"
"M313402","Pumping-Station Petroleum and Natural Gas Operator","313402","3134","3134.4","petroleum pump system operator","http://data.europa.eu/esco/occupation/026a5233-cad9-4b1d-8852-22c2685ab34e","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3134-02","3134","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.536585","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3134-02","http://data.europa.eu/esco/occupation/026a5233-cad9-4b1d-8852-22c2685ab34e"
"M313403","Refinery Process Technician","313403","3134","3134.3","oil refinery control room operator","http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","assistant_drafted_pending_domain_validation","False","3134-03","3134","","","","3134.3","unique_exact_alternate_title_same_isco_group","retained_mapping","project_close_match","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","exact_alternate_label","1","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3134-03","http://data.europa.eu/esco/occupation/217e7ae2-605d-4225-afd2-6319c2408116"
"M313501","Metal Processing Control Operator","313501","3135","3135.1","metal furnace operator","http://data.europa.eu/esco/occupation/528e63a7-91be-4477-be2f-69ce82deb726","broader_proxy","medium","Metal-process furnace control; exact process may vary.","assistant_drafted_pending_domain_validation","False","3135-01","3135","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.654545","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3135-01","http://data.europa.eu/esco/occupation/528e63a7-91be-4477-be2f-69ce82deb726"
"M314101","Biological Technician","314101","3141","3141.2.3","biology technician","http://data.europa.eu/esco/occupation/31cc4199-703c-4f8a-9b46-a2070a6d35df","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3141-01","3141","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.871795","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3141-01","http://data.europa.eu/esco/occupation/31cc4199-703c-4f8a-9b46-a2070a6d35df"
"M314102","Entomological Technician","314102","3141","3141.2.5","zoology technician","http://data.europa.eu/esco/occupation/ff4c28e2-66b1-4ae7-9053-fba8ec3428be","broader_proxy","medium","Zoological laboratory support with entomology specialization.","assistant_drafted_pending_domain_validation","False","3141-02","3141","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.888889","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3141-02","http://data.europa.eu/esco/occupation/ff4c28e2-66b1-4ae7-9053-fba8ec3428be"
"M314103","Botanical Technician","314103","3141","3141.2.4","botanical technician","http://data.europa.eu/esco/occupation/2c5ae1b4-c3ca-4882-b7ce-e346ae5b5b00","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","assistant_drafted_pending_domain_validation","False","3141-03","3141","","","","3141.2.4","unique_exact_preferred_title_same_isco_group","retained_mapping","project_close_match","unique_cleaned_preferred_label","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","exact_preferred_label","1","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3141-03","http://data.europa.eu/esco/occupation/2c5ae1b4-c3ca-4882-b7ce-e346ae5b5b00"
"M314104","Artificial Breeding Technician","314104","3141","3240.2.1","animal artificial insemination technician","http://data.europa.eu/esco/occupation/15cc27b1-7358-48ed-9fb8-69ffe9f1fc98","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3141-04","3240","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.68","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3141-04","http://data.europa.eu/esco/occupation/15cc27b1-7358-48ed-9fb8-69ffe9f1fc98"
"M314105","Zoological Technician","314105","3141","3141.2.5","zoology technician","http://data.europa.eu/esco/occupation/ff4c28e2-66b1-4ae7-9053-fba8ec3428be","close_match","medium","ESCO alternate title matches the cleaned MASCO title; national qualifications and full task scope are not assumed equivalent.","assistant_drafted_pending_domain_validation","False","3141-05","3141","","","","3141.2.5","unique_exact_alternate_title_same_isco_group","retained_mapping","project_close_match","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","exact_alternate_label","1","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3141-05","http://data.europa.eu/esco/occupation/ff4c28e2-66b1-4ae7-9053-fba8ec3428be"
"M314201","Soil Science Technician","314201","3142","3111.14","soil surveying technician","http://data.europa.eu/esco/occupation/84cb6e91-ce11-409e-9306-23c9698631af","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3142-01","3111","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.791667","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3142-01","http://data.europa.eu/esco/occupation/84cb6e91-ce11-409e-9306-23c9698631af"
"M314202","Horticulture Technician","314202","3142","3142.1","agricultural technician","http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3142-02","3142","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.93617","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3142-02","http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8"
"M314203","Irrigation Technician","314203","3142","7126.6","irrigation technician","http://data.europa.eu/esco/occupation/534d18fe-eae4-4a02-af4d-f78e92faa5d5","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","assistant_drafted_pending_domain_validation","False","3142-03","7126","","","","","no_unique_exact_esco_title_match","new_mapping","project_close_match","unique_cleaned_preferred_label","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","exact_preferred_label","1","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3142-03","http://data.europa.eu/esco/occupation/534d18fe-eae4-4a02-af4d-f78e92faa5d5"
"M314204","Farming Technician (Animal Production)","314204","3142","3142.1","agricultural technician","http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3142-04","3142","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.474576","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3142-04","http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8"
"M314205","Halal Livestock Production Supervisor","314205","3142","2132.6","livestock advisor","http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780","partial_proxy","low","Livestock husbandry guidance; supervision and halal assurance are not fully represented.","assistant_drafted_pending_domain_validation","False","3142-05","2132","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.592593","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3142-05","http://data.europa.eu/esco/occupation/e1fdca51-a0e1-4bea-822f-82a090ece780"
"M314206","Assistant Agricultural Officer Grade G5","314206","3142","3142.1","agricultural technician","http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8","close_match","medium","Agricultural technical assistance.","assistant_drafted_pending_domain_validation","False","3142-06","3142","","","","","no_unique_exact_esco_title_match","new_mapping","project_close_match","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.75","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3142-06","http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8"
"M314207","Assistant Land Planning Officer Grade G5","314207","3142","2164.1","land planner","http://data.europa.eu/esco/occupation/44508e7b-f56b-4bfb-9cd6-879838aecd94","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3142-07","2164","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.612245","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3142-07","http://data.europa.eu/esco/occupation/44508e7b-f56b-4bfb-9cd6-879838aecd94"
"M314208","Land Scheme Supervisor Grade G1","314208","3142","6111.1","agronomic crop production team leader","http://data.europa.eu/esco/occupation/f5e80af5-eebe-4133-878a-5dc5ef34fe93","partial_proxy","low","Estate/crop field supervision; oil-palm/rubber and scheme-administration duties need enrichment.","assistant_drafted_pending_domain_validation","False","3142-08","6111","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.263158","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3142-08","http://data.europa.eu/esco/occupation/f5e80af5-eebe-4133-878a-5dc5ef34fe93"
"M314301","Forestry Technician","314301","3143","3143.1","forestry technician","http://data.europa.eu/esco/occupation/fbf3aefb-70ff-440b-8724-bac3ed5e2c93","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","assistant_drafted_pending_domain_validation","False","3143-01","3143","","","","3143.1","unique_exact_preferred_title_same_isco_group","retained_mapping","project_close_match","unique_cleaned_preferred_label","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","exact_preferred_label","1","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3143-01","http://data.europa.eu/esco/occupation/fbf3aefb-70ff-440b-8724-bac3ed5e2c93"
"M314303","Assistant Conservator of Forests Grade G5","314303","3143","3143.1","forestry technician","http://data.europa.eu/esco/occupation/fbf3aefb-70ff-440b-8724-bac3ed5e2c93","broader_proxy","medium","Forestry conservation technical support.","assistant_drafted_pending_domain_validation","False","3143-03","3143","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.28","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3143-03","http://data.europa.eu/esco/occupation/fbf3aefb-70ff-440b-8724-bac3ed5e2c93"
"M314304","Assistant Wildlife Officer Grade G5","314304","3143","2133.9","nature conservation officer","http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319","partial_proxy","low","Wildlife conservation operations; assistant grade and enforcement mandate differ.","assistant_drafted_pending_domain_validation","False","3143-04","2133","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.478261","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3143-04","http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319"
"M314305","Wildlife Assistant Grade G1","314305","3143","2133.9","nature conservation officer","http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319","partial_proxy","low","Wildlife conservation operations; assistant grade and enforcement mandate differ.","assistant_drafted_pending_domain_validation","False","3143-05","2133","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.55","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3143-05","http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319"
"M314401","Hatchery Technician","314401","3144","6221.4","aquaculture hatchery technician","http://data.europa.eu/esco/occupation/e93d5c8d-1219-4c11-91d7-9d0ab8d9c08e","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3144-01","6221","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.883721","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3144-01","http://data.europa.eu/esco/occupation/e93d5c8d-1219-4c11-91d7-9d0ab8d9c08e"
"M314402","Hatchery Supervisor","314402","3144","6221.3","aquaculture hatchery manager","http://data.europa.eu/esco/occupation/02bd7cac-8263-4425-b03d-19001ffe8787","partial_proxy","low","Title/duty comparison supports this primary proxy, but occupational breadth, specialisation or seniority may differ. See both source profiles in the evidence table.","assistant_drafted_pending_domain_validation","False","3144-02","6221","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","reviewed_existing_or_retrieved_candidate","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.791667","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3144-02","http://data.europa.eu/esco/occupation/02bd7cac-8263-4425-b03d-19001ffe8787"
"M314403","Fishery Technician","314403","3144","6221.11","water-based aquaculture technician","http://data.europa.eu/esco/occupation/0d6bb2cc-06b0-481c-b553-2a973be03254","broader_proxy","medium","Aquaculture stock/water/environment technical support, not ship engine mechanics.","assistant_drafted_pending_domain_validation","False","3144-03","6221","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.68","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3144-03","http://data.europa.eu/esco/occupation/0d6bb2cc-06b0-481c-b553-2a973be03254"
"M314404","Hatchery Assistant","314404","3144","6221.5","aquaculture hatchery worker","http://data.europa.eu/esco/occupation/a8c7004a-e59c-4a4d-9092-2cb4533ffe58","close_match","medium","Hatchery operational assistance.","assistant_drafted_pending_domain_validation","False","3144-04","6221","","","","","no_unique_exact_esco_title_match","new_mapping","project_close_match","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.418605","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3144-04","http://data.europa.eu/esco/occupation/a8c7004a-e59c-4a4d-9092-2cb4533ffe58"
"M314405","Aquaculture Technician","314405","3144","6221.11","water-based aquaculture technician","http://data.europa.eu/esco/occupation/0d6bb2cc-06b0-481c-b553-2a973be03254","broader_proxy","medium","Aquaculture stock/water/environment technical support, not ship engine mechanics.","assistant_drafted_pending_domain_validation","False","3144-05","6221","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.785714","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/3144-05","http://data.europa.eu/esco/occupation/0d6bb2cc-06b0-481c-b553-2a973be03254"
