"role_id","skill_id","skill_name","skill_type","importance"
"M311306","86ff9a65-66eb-4c8f-93d8-22e0a467fc08","power electronics","knowledge","50"
"M311306","8a753714-9a19-4418-9b37-77e79d72c705","integrate new products in manufacturing","skill/competence","50"
"M311306","8ca18245-8842-4e6e-bc80-3ace0ee7fe5b","provide power connection from bus bars","skill/competence","50"
"M311306","90d7dc07-3d66-4364-b6ff-c40a1fe1b849","switching devices","knowledge","50"
"M311306","941364b9-1375-4add-9889-d67bae99bc8c","write technical reports","skill/competence","50"
"M311306","968bb301-faa1-44aa-a7c9-75d1f7a43b3f","bend wire","skill/competence","50"
"M311306","9bcff7ef-1f9e-4054-b8fa-3c640e491a11","design electric power systems","skill/competence","50"
"M311306","9c3db86b-2cbf-4f8a-82e1-08533494c7a9","maintain power plants","skill/competence","50"
"M311306","a2b5dcf3-5b6a-453d-876c-cff540c0faf1","CAD software","knowledge","50"
"M311306","af1c7b89-679b-4fae-b67c-ed05c669719c","repair wiring","skill/competence","50"
"M311306","b07daddc-8625-4360-946e-ad2b0e56ebf6","read engineering drawings","skill/competence","100"
"M311306","b979d9ae-37c2-4d1f-b8b8-7539f913cb19","electric drives","knowledge","50"
"M311306","c0ccbd15-36f3-4515-ae0b-b4062d225ee2","abide by regulations on banned materials","skill/competence","100"
"M311306","c32ad607-0c4d-4e34-b73f-668298f7bf13","apply technical communication skills","skill/competence","50"
"M311306","c5c51528-ccfc-4c53-b409-c200aaa44222","liaise with engineers","skill/competence","100"
"M311306","c8bd9f9f-0ec6-447a-ab78-ad6eeeed9aa8","electrical testing methods","knowledge","100"
"M311306","c8c18b8d-a813-49f8-a702-689564dcf8b2","electric generators","knowledge","50"
"M311306","cafc2723-c308-4058-9921-61306b5de924","fasten components","skill/competence","100"
"M311306","ccfbdaad-b91d-4bfe-bd0e-d30b33587f19","keep records of work progress","skill/competence","50"
"M311306","d15e92c4-c8dc-48cd-a1f6-94fe13347f87","electrical wiring plans","knowledge","50"
"M311306","d6179c4b-ff5a-4bbb-a3c8-e0acf0de1f56","assist scientific research","skill/competence","100"
"M311306","dd6e5939-d19b-4e2f-a025-2014f0a2ec88","power engineering","knowledge","50"
"M311306","df08a4ae-4024-4460-8c92-eab78da1c94b","ensure material compliance","skill/competence","100"
"M311306","e5ad0cce-e3d5-4c60-8504-5d1c7e3b55b9","electrical equipment components","knowledge","100"
"M311306","e921279a-1a7e-4900-9720-bde93ae3e70e","prepare production prototypes","skill/competence","100"
"M311306","ed291aa0-8b2f-4179-b2f7-540ea6f63bf3","electrical wiring diagrams","knowledge","100"
"M311306","f0ab5d57-4be7-411b-afce-b4a76a142302","electrical machines","knowledge","50"
"M311306","f30a7ea4-77dd-452c-8a2d-b06c12606a7f","operate soldering equipment","skill/competence","100"
"M311307","02c71cde-f513-43da-8952-0974763c7568","interpret circuit diagrams","skill/competence","100"
"M311307","117373c8-f04b-4fff-8683-aebe36edac81","hardware platforms","knowledge","100"
"M311307","1177c6f5-09c5-4c35-873c-afd22d170ad3","quality assurance procedures","knowledge","100"
"M311307","19ec88aa-c0b1-4515-ba10-56b6cf27369e","electronic equipment standards","knowledge","100"
"M311307","1a3660c2-011c-4e96-9b1d-529afc305428","inspect quality of products","skill/competence","100"
"M311307","1de6b87b-2c7d-49aa-bcc0-3b2ef75f064f","resolve equipment malfunctions","skill/competence","50"
"M311307","270de514-3206-4cf9-b122-0f148ab06fa1","measure electrical characteristics","skill/competence","100"
"M311307","2c70a5c0-0f8b-4c33-bdd5-34cd93095242","perform in-circuit test","skill/competence","50"
"M311307","2feeef46-05cf-445c-9ca1-c96a30e10106","read assembly drawings","skill/competence","100"
"M311307","36cf8d2c-3463-4147-8ea3-c423280087ab","remove defective products","skill/competence","50"
"M311307","3e75d405-c3d1-4a66-9963-05a9397d68fb","printed circuit boards testing methods","knowledge","50"
"M311307","41a3240f-58ba-44e2-a688-edeb21ea5c16","conduct quality control analysis","skill/competence","100"
"M311307","42c25baf-ccb3-47d9-a872-bb2ceb615538","operate precision measuring equipment","skill/competence","50"
"M311307","465ff64a-1271-4064-8ed1-e969cb68d8b4","perform test run","skill/competence","50"
"M311307","4b164a27-849f-4be2-ae79-d26a4969b677","microelectronics","knowledge","50"
"M311307","4b51e76e-9e8a-455f-a289-5b48246345c4","hardware components","knowledge","100"
"M311307","52b38e90-3d05-4042-a9e2-d19dec8dd7c1","test hardware","skill/competence","100"
"M311307","53456d90-8c0d-4bd2-9f1b-312619b6e2a6","hardware testing methods","knowledge","100"
"M311307","56a13f47-ad7c-451f-81cf-e550107abc03","electrical discharge","knowledge","100"
"M311307","61d6ef20-6cc7-40f8-919e-3360db6cf2b3","hardware materials","knowledge","100"
"M311307","6290031b-4183-4849-ab02-11a3ea0494da","test wireless devices","skill/competence","50"
"M311307","68b6ef08-d823-489d-a95c-752ae6f6e6a7","read standard blueprints","skill/competence","100"
"M311307","69fe6624-bc7f-412e-ad6d-35c7b0df842e","instrument performance elements","knowledge","100"
"M311307","6c153605-d62c-4970-81a9-49646ab32032","consumer electronics","knowledge","50"
"M311307","74374d09-7a54-4a05-ae78-d5940423de7c","use testing equipment","skill/competence","100"
"M311307","81a2db2c-7e55-44d0-9cd9-74c25147d7cd","analyse test data","skill/competence","100"
"M311307","82b14cde-76e7-4d4b-b564-c45c014f3ce4","waste removal regulations","knowledge","50"
"M311307","85e6b82a-8244-45f6-8300-a6b2d62ee748","communicate test results to other departments","skill/competence","100"
"M311307","8867088a-e54d-41bc-81e8-a21ff98e81d3","calibrate electronic instruments","skill/competence","50"
"M311307","8d4271ca-c9fd-40b3-875f-15f78332a49e","quality standards","knowledge","100"
"M311307","8dee09d8-07da-493a-a171-d2d7737498ff","research equipment needs","skill/competence","50"
"M311307","91abe492-18be-4cce-93c7-0dca07072363","meet deadlines","skill/competence","100"
"M311307","95c35c3a-035f-47c2-90cf-7e934d20fc08","electronics","knowledge","50"
"M311307","987a848a-01ec-4938-9f31-1af1c7bef651","maintain test equipment","skill/competence","50"
"M311307","b07daddc-8625-4360-946e-ad2b0e56ebf6","read engineering drawings","skill/competence","100"
"M311307","b42b1578-709f-4b59-b23a-fe4bfc7f6b9b","check system parameters against reference values","skill/competence","50"
"M311307","b92758d4-4591-4df1-9ceb-f907aa71ebd9","use measurement instruments","skill/competence","100"
"M311307","c5c51528-ccfc-4c53-b409-c200aaa44222","liaise with engineers","skill/competence","50"
"M311307","c7194910-5738-45e9-9932-22dbe2293a0c","send faulty equipment back to assembly line","skill/competence","50"
"M311307","ccfbdaad-b91d-4bfe-bd0e-d30b33587f19","keep records of work progress","skill/competence","50"
"M311307","cdd2b6cc-b4a9-42a0-824b-766f52176fd3","write inspection reports","skill/competence","50"
"M311307","d1f435d2-e574-482c-8187-4a6c2214c683","test printed circuit boards","skill/competence","50"
"M311307","e043aeeb-78f5-4049-afbf-12bba52225bc","hardware architectures","knowledge","100"
"M311307","efa141df-f382-418f-9121-bd88fd735669","mechanics","knowledge","50"
"M311307","efc5534d-3631-4564-a7b0-f6ae558f3c03","ensure conformity to specifications","skill/competence","100"
"M311308","136596a4-00b5-4ed3-bb6e-717198c1ccbe","apply soldering techniques","skill/competence","100"
"M311308","16da7f95-bd00-4a5c-b837-bf1c2a5a9f15","prepare pieces for joining","skill/competence","100"
"M311308","188048ff-18bf-43c4-a1a0-7adb6e68f421","monitor machine operations","skill/competence","50"
"M311308","1a3660c2-011c-4e96-9b1d-529afc305428","inspect quality of products","skill/competence","100"
"M311308","1de6b87b-2c7d-49aa-bcc0-3b2ef75f064f","resolve equipment malfunctions","skill/competence","50"
"M311308","1fea0bc2-a6fa-4fe8-b36f-7a3194f8ed1c","electricity principles","knowledge","100"
"M311308","2179e0fd-7431-41a3-bbf4-76451c615ce2","inspect electrical supplies","skill/competence","50"
"M311308","270de514-3206-4cf9-b122-0f148ab06fa1","measure electrical characteristics","skill/competence","100"
"M311308","27f461a7-3bf9-47e5-9e46-a2aa13cf4064","apply coating to electrical equipment","skill/competence","50"
"M311308","2876970d-90af-45bd-9cfd-c0af757947ea","maintain electrical engines","skill/competence","50"
"M311308","2aff3316-15b8-4ca1-8ae2-270bd5fd22e1","electrical equipment regulations","knowledge","50"
"M311308","2bbdea06-a265-42b5-bb4f-7241b661f069","electromechanics","knowledge","50"
"M311308","2e55bf22-45f2-43f6-8aa0-28894263313d","electric motors","knowledge","50"
"M311308","2feeef46-05cf-445c-9ca1-c96a30e10106","read assembly drawings","skill/competence","100"
"M311308","328733a7-6d84-420d-a65c-2a8014fadc60","record test data","skill/competence","100"
"M311308","334e3e49-fb02-4051-809a-f06adfdc1c40","troubleshoot","skill/competence","50"
"M311308","386774ac-fe5b-431a-b485-9aec0bf5c09e","maintain electrical equipment","skill/competence","50"
"M311308","3b8d148d-dec4-459e-a0ad-431dccbaa976","wire harnesses","knowledge","50"
"M311308","3c333552-8d89-43f5-90bd-856e15bec433","design drawings","knowledge","100"
"M311308","3e40c7d0-0e36-4b33-bc33-0aa87eda0561","electrical engineering","knowledge","100"
"M311308","3f6dc31c-ceef-4e93-9d8a-b4b862cf9b51","test electrical equipment","skill/competence","100"
"M311308","40f27736-0d98-4446-8234-11646e4f4bc3","oversee logistics of finished products","skill/competence","50"
"M311308","40fa39b5-0f69-432a-b5ea-b01b5d98649a","dispose of hazardous waste","skill/competence","50"
"M311308","415cb0c2-e169-4f99-ba3e-d1c433b75368","assemble electrical components","skill/competence","100"
"M311308","42b23922-1c40-4dbe-9e0c-7a568dfdf06b","adjust engineering designs","skill/competence","100"
"M311308","465ff64a-1271-4064-8ed1-e969cb68d8b4","perform test run","skill/competence","100"
"M311308","4909646e-35d8-42f2-943c-19f220869345","manufacture of electrical wire products","knowledge","50"
"M311308","4940d889-a185-4176-a920-46b88cbe0d8c","electrical wire accessories","knowledge","50"
"M311308","5133ed7b-0785-4c28-825d-1dcf518c4b5b","align components","skill/competence","100"
"M311308","56a13f47-ad7c-451f-81cf-e550107abc03","electrical discharge","knowledge","100"
"M311308","5c221b93-667d-408b-a37b-bfeb2c94dd61","use specialised tools in electric repairs","skill/competence","50"
"M311308","6122d586-5978-431f-8e7a-96e61fc1f3fc","wear appropriate protective gear","skill/competence","100"
"M311308","6360d655-3494-45f6-bfc6-d5f63afc355b","electrical power safety regulations","knowledge","50"
"M311308","68b6ef08-d823-489d-a95c-752ae6f6e6a7","read standard blueprints","skill/competence","100"
"M311308","78a45d6e-8785-4016-984f-b54cba6c3ae8","use wire hand tools","skill/competence","50"
"M311308","7a757fa5-9a6f-43ab-9e66-f8f4dba1ffcb","use CAM software","skill/competence","50"
"M311308","7f8d7116-6d80-49eb-86b1-8327aa15ac5f","use wire processing machinery","skill/competence","50"
"M311308","81d274bc-6dbf-4003-bcba-f76478d5d930","nuclear energy","knowledge","50"
"M311308","82313e12-9d39-47d1-b7c9-78bbd6bb50e2","CAE software","knowledge","50"
"M311308","86ff9a65-66eb-4c8f-93d8-22e0a467fc08","power electronics","knowledge","50"
"M311308","8a753714-9a19-4418-9b37-77e79d72c705","integrate new products in manufacturing","skill/competence","50"
"M311308","8ca18245-8842-4e6e-bc80-3ace0ee7fe5b","provide power connection from bus bars","skill/competence","50"
"M311308","90d7dc07-3d66-4364-b6ff-c40a1fe1b849","switching devices","knowledge","50"
"M311308","941364b9-1375-4add-9889-d67bae99bc8c","write technical reports","skill/competence","50"
"M311308","968bb301-faa1-44aa-a7c9-75d1f7a43b3f","bend wire","skill/competence","50"
"M311308","9bcff7ef-1f9e-4054-b8fa-3c640e491a11","design electric power systems","skill/competence","50"
"M311308","9c3db86b-2cbf-4f8a-82e1-08533494c7a9","maintain power plants","skill/competence","50"
"M311308","a2b5dcf3-5b6a-453d-876c-cff540c0faf1","CAD software","knowledge","50"
"M311308","af1c7b89-679b-4fae-b67c-ed05c669719c","repair wiring","skill/competence","50"
"M311308","b07daddc-8625-4360-946e-ad2b0e56ebf6","read engineering drawings","skill/competence","100"
"M311308","b979d9ae-37c2-4d1f-b8b8-7539f913cb19","electric drives","knowledge","50"
"M311308","c0ccbd15-36f3-4515-ae0b-b4062d225ee2","abide by regulations on banned materials","skill/competence","100"
"M311308","c32ad607-0c4d-4e34-b73f-668298f7bf13","apply technical communication skills","skill/competence","50"
"M311308","c5c51528-ccfc-4c53-b409-c200aaa44222","liaise with engineers","skill/competence","100"
"M311308","c8bd9f9f-0ec6-447a-ab78-ad6eeeed9aa8","electrical testing methods","knowledge","100"
"M311308","c8c18b8d-a813-49f8-a702-689564dcf8b2","electric generators","knowledge","50"
"M311308","cafc2723-c308-4058-9921-61306b5de924","fasten components","skill/competence","100"
"M311308","ccfbdaad-b91d-4bfe-bd0e-d30b33587f19","keep records of work progress","skill/competence","50"
"M311308","d15e92c4-c8dc-48cd-a1f6-94fe13347f87","electrical wiring plans","knowledge","50"
"M311308","d6179c4b-ff5a-4bbb-a3c8-e0acf0de1f56","assist scientific research","skill/competence","100"
"M311308","dd6e5939-d19b-4e2f-a025-2014f0a2ec88","power engineering","knowledge","50"
"M311308","df08a4ae-4024-4460-8c92-eab78da1c94b","ensure material compliance","skill/competence","100"
"M311308","e5ad0cce-e3d5-4c60-8504-5d1c7e3b55b9","electrical equipment components","knowledge","100"
"M311308","e921279a-1a7e-4900-9720-bde93ae3e70e","prepare production prototypes","skill/competence","100"
"M311308","ed291aa0-8b2f-4179-b2f7-540ea6f63bf3","electrical wiring diagrams","knowledge","100"
"M311308","f0ab5d57-4be7-411b-afce-b4a76a142302","electrical machines","knowledge","50"
"M311308","f30a7ea4-77dd-452c-8a2d-b06c12606a7f","operate soldering equipment","skill/competence","100"
"M311401","02c71cde-f513-43da-8952-0974763c7568","interpret circuit diagrams","skill/competence","100"
"M311401","03459358-3f0f-4b13-a143-890e2da798d3","configure electronic equipment","skill/competence","100"
"M311401","03ff0d53-573a-47a0-a0ad-1995815a4339","information structure","knowledge","50"
"M311401","07e1799a-82c2-4877-9b43-1499812c5619","wear cleanroom suit","skill/competence","50"
"M311401","0e9e3a56-3b26-4fa5-91df-6d9bfbea4259","electronic test procedures","knowledge","100"
"M311401","136596a4-00b5-4ed3-bb6e-717198c1ccbe","apply soldering techniques","skill/competence","100"
"M311401","143769cb-b61e-47d8-a61e-eedfbec1016c","business intelligence","knowledge","50"
"M311401","188048ff-18bf-43c4-a1a0-7adb6e68f421","monitor machine operations","skill/competence","50"
"M311401","190b7060-79fa-4450-9a3d-c4ce63b0fa4d","solder components onto electronic board","skill/competence","50"
"M311401","19ec88aa-c0b1-4515-ba10-56b6cf27369e","electronic equipment standards","knowledge","100"
"M311401","1a3660c2-011c-4e96-9b1d-529afc305428","inspect quality of products","skill/competence","100"
"M311401","1cdd0afe-196f-4d8a-924f-4d7473cce3c7","battery management systems","knowledge","50"
"M311401","1de6b87b-2c7d-49aa-bcc0-3b2ef75f064f","resolve equipment malfunctions","skill/competence","50"
"M311401","25f0ea33-b4a2-4f31-b7b4-7d20e827b180","data mining","knowledge","50"
"M311401","26ed52cf-30ca-451e-9699-a6c04a30649f","solder electronics","skill/competence","100"
"M311401","2b9f4584-da2e-44e2-a2fb-4dd4fc64c1a2","integrated circuits","knowledge","100"
"M311401","2feeef46-05cf-445c-9ca1-c96a30e10106","read assembly drawings","skill/competence","100"
"M311401","328733a7-6d84-420d-a65c-2a8014fadc60","record test data","skill/competence","100"
"M311401","348b74cd-49ce-4844-8bdf-ec188b497213","visual presentation techniques","knowledge","50"
"M311401","368e5db0-ecca-4694-b116-3bb0f238d10c","assemble sensors","skill/competence","50"
"M311401","3c333552-8d89-43f5-90bd-856e15bec433","design drawings","knowledge","100"
"M311401","3e40c7d0-0e36-4b33-bc33-0aa87eda0561","electrical engineering","knowledge","50"
"M311401","4216e465-7baa-4884-a241-54b197bb9278","perform data mining","skill/competence","50"
"M311401","42b23922-1c40-4dbe-9e0c-7a568dfdf06b","adjust engineering designs","skill/competence","100"
"M311401","455a7133-cf0f-4c74-a91f-fd35c0d25b79","install mechatronic equipment","skill/competence","50"
"M311401","465ff64a-1271-4064-8ed1-e969cb68d8b4","perform test run","skill/competence","50"
"M311401","47a49cd6-097d-457a-9f7b-c290c14930d5","analyse big data","skill/competence","50"
"M311401","4b164a27-849f-4be2-ae79-d26a4969b677","microelectronics","knowledge","50"
"M311401","4ed385bf-3e87-476a-9f06-08c2e801133a","assemble electronic units","skill/competence","100"
"M311401","4f7fa632-15a6-4739-930b-abbac8055a80","firmware","knowledge","50"
"M311401","5133ed7b-0785-4c28-825d-1dcf518c4b5b","align components","skill/competence","100"
"M311401","52797dce-911c-4e6d-b0cb-491f6469014f","install electrical and electronic equipment","skill/competence","50"
"M311401","52838a25-11f5-4cb1-b4ab-c5c7d59041e8","types of electronics","knowledge","100"
"M311401","57231a22-4da7-49c8-97b8-75672feadf1e","manage quantitative data","skill/competence","50"
"M311401","57d4d1f4-28b2-4a38-b7a9-a80626e99afc","pack electronic equipment","skill/competence","50"
"M311401","59a317ae-8b75-4ee3-9942-cceb10b39d4a","inspect electronics supplies","skill/competence","50"
"M311401","68269b0a-35c5-4867-bc17-a0b0230fe60c","ensure finished product meet requirements","skill/competence","100"
"M311401","696e3b5b-8b61-45af-ae4c-3ab700f197ec","information extraction","knowledge","50"
"M311401","6a2bc03b-e30d-429b-9549-5784cb92ae2f","printed circuit boards","knowledge","100"
"M311401","6c153605-d62c-4970-81a9-49646ab32032","consumer electronics","knowledge","50"
"M311401","6c65bbce-15ce-447e-9666-0fe928f5588c","test mechatronic units","skill/competence","50"
"M311401","6e34b68e-0d61-49f2-bc4d-571c0326d857","test sensors","skill/competence","50"
"M311401","70a7b3b3-31ef-4b29-a30f-bb7299dff39b","sensors","knowledge","50"
"M311401","71f81e1a-e2ca-48d6-b7b8-7a34c56c51f8","transmission technology","knowledge","50"
"M311401","7341904f-5913-470c-8c53-bc832df248ec","maintain robotic equipment","skill/competence","50"
"M311401","74374d09-7a54-4a05-ae78-d5940423de7c","use testing equipment","skill/competence","100"
"M311401","7a757fa5-9a6f-43ab-9e66-f8f4dba1ffcb","use CAM software","skill/competence","50"
"M311401","7a950986-27fe-4b6c-adf3-88f211e77019","robotic components","knowledge","50"
"M311401","818c2b89-1335-4443-ada7-e1046862e273","install automation components","skill/competence","50"
"M311401","81a2db2c-7e55-44d0-9cd9-74c25147d7cd","analyse test data","skill/competence","50"
"M311401","82313e12-9d39-47d1-b7c9-78bbd6bb50e2","CAE software","knowledge","50"
"M311401","8369c2d6-c100-4cf6-bd83-9668d8678433","utilise machine learning","skill/competence","50"
"M311401","86ff9a65-66eb-4c8f-93d8-22e0a467fc08","power electronics","knowledge","50"
"M311401","8867088a-e54d-41bc-81e8-a21ff98e81d3","calibrate electronic instruments","skill/competence","50"
"M311401","89bb44dc-9f4c-400b-86cd-dcd0bd599a58","maintain electronic systems","skill/competence","50"
"M311401","8a2f841c-fe35-46c0-90bd-51858a88a83b","electronic components","knowledge","100"
"M311401","8a753714-9a19-4418-9b37-77e79d72c705","integrate new products in manufacturing","skill/competence","50"
"M311401","91abe492-18be-4cce-93c7-0dca07072363","meet deadlines","skill/competence","100"
"M311401","941364b9-1375-4add-9889-d67bae99bc8c","write technical reports","skill/competence","50"
"M311401","95c35c3a-035f-47c2-90cf-7e934d20fc08","electronics","knowledge","100"
"M311401","9c071f1d-eac3-449d-b004-c14775b5a3b9","mechanical engineering","knowledge","50"
"M311401","9ff9db9d-d14b-426e-83f3-e7449af6c79f","manage data","skill/competence","50"
"M311401","a2b5dcf3-5b6a-453d-876c-cff540c0faf1","CAD software","knowledge","50"
"M311401","a7f0fbe0-c546-4f30-8e41-34a58c64567e","data storage","knowledge","50"
"M311401","a99c6783-50c0-4f7a-99df-bf93429ef6dc","use precision tools","skill/competence","50"
"M311401","ad59afe4-6f8a-4bc4-acfd-0f228277508a","statistical analysis system software","knowledge","50"
"M311401","b07daddc-8625-4360-946e-ad2b0e56ebf6","read engineering drawings","skill/competence","100"
"M311401","baf501a8-f0fe-4ad7-9b69-8e920fa1a87b","test electronic units","skill/competence","100"
"M311401","bbd57056-80e0-45bb-a2c1-658ed99a1251","conduct performance tests","skill/competence","100"
"M311401","bd14968e-e409-45af-b362-3495ed7b10e0","cloud technologies","knowledge","50"
"M311401","bf1f763e-c505-46e7-8af3-e48f13ec5f44","control engineering","knowledge","50"
"M311401","c32ad607-0c4d-4e34-b73f-668298f7bf13","apply technical communication skills","skill/competence","50"
"M311401","c5c51528-ccfc-4c53-b409-c200aaa44222","liaise with engineers","skill/competence","100"
"M311401","c5e8abde-d2ba-4e8e-a65e-720b71180666","unstructured data","knowledge","50"
"M311401","c7194910-5738-45e9-9932-22dbe2293a0c","send faulty equipment back to assembly line","skill/competence","50"
"M311401","c95c29fe-3971-46b7-80e9-1f7e75ba99b3","use specific data analysis software","skill/competence","50"
"M311401","cafc2723-c308-4058-9921-61306b5de924","fasten components","skill/competence","100"
"M311401","ccfbdaad-b91d-4bfe-bd0e-d30b33587f19","keep records of work progress","skill/competence","50"
"M311401","cf200547-25b5-47c8-9eda-bca4aedc13fb","program firmware","skill/competence","50"
"M311401","d6179c4b-ff5a-4bbb-a3c8-e0acf0de1f56","assist scientific research","skill/competence","100"
"M311401","d8045ecd-22f3-4711-bb51-58969d9f28c7","operate precision machinery","skill/competence","50"
"M311401","d88cb3f1-8e02-4618-bf32-4b0488066934","mechatronics","knowledge","50"
"M311401","db4a5d3a-47f5-4ff2-bc79-e458ee58c3fe","assemble mechatronic units","skill/competence","50"
"M311401","df958b10-9e1c-4a80-9170-5572a5366e84","medical devices","knowledge","50"
"M311401","e487f6f8-854d-4210-9658-4196f07cc209","repair electronic components","skill/competence","50"
"M311401","e76dd90d-91c4-49c0-bfd0-dfa2c4c90c81","interpret electronic design specifications","skill/competence","100"
"M311401","e87ec79a-c9ff-46f5-84fa-7a0f394cdf40","robotics","knowledge","50"
"M311401","e921279a-1a7e-4900-9720-bde93ae3e70e","prepare production prototypes","skill/competence","100"
"M311401","f4a6e9f7-5cff-46c0-894c-59c20bb78694","automation technology","knowledge","50"
"M311401","f820e9db-fdb1-4237-9c6b-6f912ca884e2","battery formation","knowledge","100"
"M311402","08f09776-a8cd-4981-a5d2-21e01ecf078d","calculate materials to build equipment","skill/competence","50"
"M311402","0efbe2dc-2770-47ec-b8f4-d1bdff6ac0a4","advise on risk management","skill/competence","50"
"M311402","21c5790c-0930-4d74-b3b0-84caf5af12ea","manage budgets","skill/competence","50"
"M311402","2feeef46-05cf-445c-9ca1-c96a30e10106","read assembly drawings","skill/competence","50"
"M311402","31c69100-b612-4a61-8db5-fd314318854c","execute analytical mathematical calculations","skill/competence","100"
"M311402","36bca324-45b8-4a90-925c-9f61f6b7bed4","prepare cost-plus pricing models","skill/competence","50"
"M311402","3786b61f-f22e-48d1-af8d-ad4c354534db","manufacturing processes","knowledge","100"
"M311402","4339176e-3acd-4f7f-a5d9-445bee3d23f2","mathematics","knowledge","100"
"M311402","4548416b-2310-4afc-bd6a-c022d3e41014","ensure cost efficiency in food manufacturing","skill/competence","50"
"M311402","46406ae4-31b4-41d0-bd12-8a78588f431f","monitor production costs","skill/competence","100"
"M311402","48b68726-0fd6-4e03-a5eb-82236516ee7a","provide cost benefit analysis reports","skill/competence","100"
"M311402","5c99d21a-9d02-4638-9b52-a6ba840dcb0a","synthesise financial information","skill/competence","50"
"M311402","5da3c765-10a3-49eb-934c-ec401ceb1a34","analyse business plans","skill/competence","50"
"M311402","68b6ef08-d823-489d-a95c-752ae6f6e6a7","read standard blueprints","skill/competence","50"
"M311402","6f8f86f8-0ef9-4dd6-8e29-7d790e65706b","calculate production costs","skill/competence","100"
"M311402","7111b95d-0ce3-441a-9d92-4c75d05c4388","project management","knowledge","50"
"M311402","72e88c2d-855d-4dbd-b06c-0e1ca748be5e","calculate design costs","skill/competence","100"
"M311402","77931759-69af-4637-8b26-c8376f9240e2","international business","knowledge","50"
"M311402","7d35602d-bc94-4975-aa7c-f4e8e05ce8e0","cost management","knowledge","100"
"M311402","827ebc71-b406-483e-9617-33c63dd487a0","estimate restoration costs","skill/competence","50"
"M311402","9148c1e4-beae-433c-bd72-e4a009440744","monitor production developments","skill/competence","50"
"M311402","958b8802-ec3e-4813-97f7-6c8f48610dbd","identify process improvements","skill/competence","50"
"M311402","ab20726a-14dd-4536-9aa1-6166bc1a5832","evaluate cost of software products","skill/competence","50"
"M311402","bd556223-d9af-434b-a6bf-e70fa3ed3d12","accurately estimate work hours","skill/competence","50"
"M311402","c5b90c0c-3af0-4c8c-a06c-cc3ced02242c","perform cost accounting activities","skill/competence","50"
"M311402","c5c51528-ccfc-4c53-b409-c200aaa44222","liaise with engineers","skill/competence","100"
"M311402","cd5efa8c-e44d-4cbc-91c6-796018dbed68","perform project management","skill/competence","50"
"M311402","cfbde1b6-8e47-4b83-b430-3d5f7f38d69a","assess operating cost","skill/competence","100"
"M311402","d1724ca5-ebd3-472a-bea9-fad9fe9004bf","estimate costs of required supplies","skill/competence","50"
"M311402","e1f5c539-7c93-49ee-917d-a24e0d887686","control of expenses","skill/competence","50"
"M311402","e207163b-7963-4c3e-9494-7a4bb000211b","estimate duration of work","skill/competence","50"
"M311402","e5c108c3-d6b6-4018-a34f-763e7793e746","forecast production quantities","skill/competence","50"
"M311402","e95058a6-e139-42e7-a470-72038a606649","assess financial viability","skill/competence","100"
"M311402","f1b5800e-b763-4740-9586-3fef30568e81","analyse production processes for improvement","skill/competence","50"
"M311403","02c71cde-f513-43da-8952-0974763c7568","interpret circuit diagrams","skill/competence","100"
"M311403","03459358-3f0f-4b13-a143-890e2da798d3","configure electronic equipment","skill/competence","100"
"M311403","03ff0d53-573a-47a0-a0ad-1995815a4339","information structure","knowledge","50"
"M311403","07e1799a-82c2-4877-9b43-1499812c5619","wear cleanroom suit","skill/competence","50"
"M311403","0e9e3a56-3b26-4fa5-91df-6d9bfbea4259","electronic test procedures","knowledge","100"
"M311403","136596a4-00b5-4ed3-bb6e-717198c1ccbe","apply soldering techniques","skill/competence","100"
"M311403","143769cb-b61e-47d8-a61e-eedfbec1016c","business intelligence","knowledge","50"
"M311403","188048ff-18bf-43c4-a1a0-7adb6e68f421","monitor machine operations","skill/competence","50"
"M311403","190b7060-79fa-4450-9a3d-c4ce63b0fa4d","solder components onto electronic board","skill/competence","50"
"M311403","19ec88aa-c0b1-4515-ba10-56b6cf27369e","electronic equipment standards","knowledge","100"
"M311403","1a3660c2-011c-4e96-9b1d-529afc305428","inspect quality of products","skill/competence","100"
"M311403","1cdd0afe-196f-4d8a-924f-4d7473cce3c7","battery management systems","knowledge","50"
"M311403","1de6b87b-2c7d-49aa-bcc0-3b2ef75f064f","resolve equipment malfunctions","skill/competence","50"
"M311403","25f0ea33-b4a2-4f31-b7b4-7d20e827b180","data mining","knowledge","50"
"M311403","26ed52cf-30ca-451e-9699-a6c04a30649f","solder electronics","skill/competence","100"
"M311403","2b9f4584-da2e-44e2-a2fb-4dd4fc64c1a2","integrated circuits","knowledge","100"
"M311403","2feeef46-05cf-445c-9ca1-c96a30e10106","read assembly drawings","skill/competence","100"
"M311403","328733a7-6d84-420d-a65c-2a8014fadc60","record test data","skill/competence","100"
"M311403","348b74cd-49ce-4844-8bdf-ec188b497213","visual presentation techniques","knowledge","50"
"M311403","368e5db0-ecca-4694-b116-3bb0f238d10c","assemble sensors","skill/competence","50"
"M311403","3c333552-8d89-43f5-90bd-856e15bec433","design drawings","knowledge","100"
"M311403","3e40c7d0-0e36-4b33-bc33-0aa87eda0561","electrical engineering","knowledge","50"
"M311403","4216e465-7baa-4884-a241-54b197bb9278","perform data mining","skill/competence","50"
"M311403","42b23922-1c40-4dbe-9e0c-7a568dfdf06b","adjust engineering designs","skill/competence","100"
